frame,body_angle,hip_shoulder_vertical_diff,hip_ankle_vertical_diff,shoulder_elbow_angle,wrist_shoulder_hip_angle,shoulder_wrist_vertical_diff,elbow_angle
0,152.6957446851729,0.03763270378112793,-0.1203361451625824,79.48094953564058,79.70159706816787,-0.3065027892589569,179.5494064416961
1,151.08933391194972,0.0381464958190918,-0.12197080254554749,79.39309835484163,79.75397986724279,-0.31124356389045715,179.25280013649063
2,147.2127091386311,0.032530277967453,-0.12572532892227173,81.53212583252672,82.04884667447904,-0.3113773763179779,178.93000792541733
3,145.76674457985817,0.030082613229751587,-0.12560835480690002,82.32539761939395,83.01552597569858,-0.3113689422607422,178.56418880516011
4,144.0435117337022,0.028360515832901,-0.12458497285842896,83.04787950209155,83.79369491621794,-0.31186261773109436,178.4443440200065
5,143.4699298768563,0.028150975704193115,-0.1242322325706482,83.23413579066793,83.98828792169367,-0.312211275100708,178.42097094554595
6,143.14822132088284,0.027835071086883545,-0.1246972382068634,83.39792212686098,84.15311981151078,-0.312173992395401,178.41556236893527
7,143.1412057777874,0.027965664863586426,-0.1255691945552826,83.38010021086845,84.08563082225358,-0.31349489092826843,178.5196541679267
8,143.21753069938927,0.02785661816596985,-0.12519711256027222,83.31352451649266,84.00482924140151,-0.31342384219169617,178.55038888038217
9,143.031148338548,0.027634739875793457,-0.1252116560935974,83.80866091981903,84.0537889464807,-0.31382352113723755,179.487509802309
10,144.39730339223848,0.02982044219970703,-0.12131637334823608,83.45515396636996,83.28464022928831,-0.3130718469619751,179.64472609737788
11,145.3307731580213,0.03091144561767578,-0.11890166997909546,83.35803697191204,82.83064404932601,-0.3120650053024292,178.91308179460822
12,148.53480556626437,0.03441077470779419,-0.11142206192016602,81.542833522453,80.97339445978083,-0.30739331245422363,178.8544356118754
13,151.04412697826257,0.03826320171356201,-0.1014828085899353,79.83374417783264,79.20681157719362,-0.3014528155326843,178.76440349930826
14,152.03309583400147,0.03584784269332886,-0.09564054012298584,80.29730952654394,79.4462038532356,-0.29204028844833374,178.36693570619403
15,149.83072879003265,0.03128102421760559,-0.0961582362651825,82.5921011044132,80.86627151170765,-0.28675973415374756,176.766158260068
16,150.0973313654489,0.02916407585144043,-0.09612840414047241,83.37358140509683,81.3530758718834,-0.2798392176628113,176.28566034933635
17,150.47710560332794,0.021789580583572388,-0.09133780002593994,85.07244988193301,83.2535039570901,-0.26819297671318054,176.79951189078062
18,149.57829216335264,0.015962988138198853,-0.08453649282455444,87.09086147716367,85.0211311108412,-0.25740739703178406,176.48137256277022
19,149.77776402488664,0.013213902711868286,-0.08108767867088318,87.96183049218597,85.70118558620563,-0.24957239627838135,176.19919000811163
20,150.16561644873235,0.00872492790222168,-0.07557883858680725,89.0725018882005,86.80196080929116,-0.23968026041984558,176.18666767251716
21,150.9475438207328,0.006040036678314209,-0.06989210844039917,90.99541903433015,87.67301196617564,-0.2328236699104309,174.39655059921247
22,151.60187859239983,0.0022168755531311035,-0.06483525037765503,93.30611599392698,89.00205187607156,-0.22546714544296265,172.82887877202222
23,151.45320076947706,0.0007333159446716309,-0.06280356645584106,93.22711721970914,89.33716861213493,-0.22106683254241943,173.64581421216343
24,151.37217536321367,-0.0022998452186584473,-0.06040322780609131,95.2044392187891,90.00795275417039,-0.21470564603805542,171.74355150771336
25,151.53217786408078,-0.006708920001983643,-0.057263195514678955,95.26022653663,91.28810455654173,-0.20619475841522217,173.68659635094895
26,150.67411272598233,-0.011478424072265625,-0.055243611335754395,96.83896510512977,92.94369585938279,-0.19835257530212402,173.94228505891982
27,151.0753458951751,-0.01303863525390625,-0.05497455596923828,95.48683779746608,92.92443331275035,-0.1948070526123047,176.0189224942536
28,152.0690502831405,-0.01344233751296997,-0.05249512195587158,95.64025003475933,93.36554574294905,-0.18850040435791016,176.48309298632526
29,153.7609886213715,-0.012760162353515625,-0.051536381244659424,93.75778705386728,92.70864036789442,-0.18628805875778198,178.38529516679964
30,151.99776699739678,-0.015600502490997314,-0.054502904415130615,96.48005463122286,93.765816475044,-0.18224424123764038,175.87354648014727
31,151.3225490420083,-0.018530666828155518,-0.053514838218688965,96.42559625709453,94.63176386978046,-0.176746666431427,177.3273781109296
32,150.34091721546085,-0.02193915843963623,-0.05348539352416992,96.4298328452864,95.45499264084725,-0.1721140742301941,178.59639121774805
33,149.4548975279931,-0.026539146900177002,-0.05202430486679077,98.2323300676685,97.32296441679853,-0.16859376430511475,178.73202958547904
34,148.45367925546955,-0.03135848045349121,-0.05064278841018677,93.55850880450669,98.58569787327457,-0.16183781623840332,173.29207485763524
35,149.67137747909123,-0.032188594341278076,-0.04726916551589966,90.4642149506185,97.96704196121038,-0.15775346755981445,170.12254204011495
36,150.84780823784777,-0.032371342182159424,-0.04402703046798706,84.83091774800448,98.24575002792983,-0.1542382836341858,162.49026387450812
37,151.12533035950764,-0.0331195592880249,-0.0432010293006897,69.67820986781066,97.41717354068152,-0.15286320447921753,146.05410735076964
38,152.71270777538325,-0.031547605991363525,-0.04040294885635376,54.663526722423455,96.6196696757753,-0.15125465393066406,130.42880525134234
39,153.4899920666423,-0.02990478277206421,-0.03948324918746948,64.11891345203838,96.09137511480986,-0.15278422832489014,140.61148838232322
40,153.41429709416056,-0.030351698398590088,-0.039161503314971924,54.64973205967749,96.2642288074054,-0.15226584672927856,130.64481442393128
41,153.00807286558023,-0.03011322021484375,-0.03965872526168823,82.68458602216532,96.55343047407985,-0.15324240922927856,162.40243229904553
