frame,body_angle,hip_shoulder_vertical_diff,hip_ankle_vertical_diff,shoulder_elbow_angle,wrist_shoulder_hip_angle,shoulder_wrist_vertical_diff,elbow_angle
0,18.410344463695573,-0.13661128282546997,-0.10314306616783142,179.46488157211763,175.66222821899186,-0.29951155185699463,171.80626696714788
1,18.52213857108409,-0.11781340837478638,-0.12497508525848389,174.10085702634055,171.31762239648126,-0.32293346524238586,174.95515128063929
2,18.704318889646622,-0.11417844891548157,-0.14074590802192688,172.01471872991945,169.75083995895696,-0.3285362422466278,175.83683617877222
3,18.636121938657055,-0.11669933795928955,-0.14514973759651184,171.30618954462196,169.04112750144233,-0.32778188586235046,175.84624983064472
4,19.073761154734836,-0.11859598755836487,-0.14836260676383972,170.74358121965636,168.27881186264503,-0.3266083002090454,175.5053729655256
5,18.91482142744707,-0.11855325102806091,-0.15007495880126953,171.861029066164,168.34218326606612,-0.3255899250507355,173.603922806832
6,18.80783284687023,-0.11653399467468262,-0.15853017568588257,173.16451423726093,168.08786360017285,-0.3272859454154968,170.7249268825515
7,18.07247195736343,-0.11669450998306274,-0.1609904170036316,174.43789064064134,168.0795098202295,-0.3246127963066101,168.40197474666616
8,17.93472861066418,-0.11553961038589478,-0.15964460372924805,175.51236016397732,167.8745383026954,-0.32298988103866577,166.0667900796968
9,17.771148464462836,-0.11482155323028564,-0.1610613465309143,176.83576745802225,167.60773220830785,-0.3199923038482666,163.12483298063174
10,17.456706991139193,-0.1126890480518341,-0.16933614015579224,177.8158170168768,166.7863779693502,-0.3164959251880646,159.90952593758414
11,16.855383490378273,-0.1112697422504425,-0.157958984375,179.20788102167722,165.75469438965197,-0.3123469650745392,155.64042061163818
12,14.828099744666952,-0.1163177490234375,-0.1449415683746338,177.00663131986317,166.9633431358968,-0.30045992136001587,151.4405893312249
13,12.603771037616234,-0.11980661749839783,-0.13446518778800964,174.51726381057964,167.97458550699463,-0.29274022579193115,148.90900773895734
14,11.726327825351843,-0.12722155451774597,-0.12635764479637146,170.638249114761,169.36381957766363,-0.2784472107887268,144.48883563301513
15,11.792554314390593,-0.12918606400489807,-0.11838147044181824,167.55980094546607,170.27089741675067,-0.26876693964004517,140.70202899883964
16,11.766377564393581,-0.13251614570617676,-0.10773944854736328,163.25724192053727,171.73947668123694,-0.2574877142906189,136.5953284536043
