frame,body_angle,hip_shoulder_vertical_diff,hip_ankle_vertical_diff,shoulder_elbow_angle,wrist_shoulder_hip_angle,shoulder_wrist_vertical_diff,elbow_angle
228,145.4417075864724,-0.1329869925975799,0.0266261100769042,63.39217909452241,115.69078146234511,-0.2406282424926757,93.03362906294969
229,145.20222046064646,-0.1399822235107422,0.0305068790912628,60.569343635790894,116.61645212128444,-0.2272896766662597,87.3483263895564
230,145.95157708909295,-0.1414777934551239,0.0332961678504943,58.92063555956073,116.32298346867364,-0.2213028073310852,86.1549906962432
231,144.47450042572376,-0.152089923620224,0.0351515114307403,55.91608039078922,117.01820716779376,-0.2070214748382568,81.24447281778373
232,143.8515198147927,-0.1616697907447815,0.0419338643550872,51.41586893354119,118.20222736906494,-0.1865434646606445,74.50865994090037
233,143.99714386933897,-0.1616393625736236,0.0447785854339599,50.29133737742452,118.68219511590618,-0.1834832429885864,72.73335184196293
234,142.63478341816287,-0.1754214763641357,0.0506354570388793,44.88521630620414,118.63397978189704,-0.1637510061264038,64.74588209852617
235,143.3846172429233,-0.1770271956920623,0.0566928386688232,45.90005836583535,118.49542756173015,-0.1552627086639404,64.10921667129888
236,143.08346299009858,-0.1843685805797577,0.0584218502044677,43.69782241242099,118.0525403137758,-0.1469925045967102,60.7955831472248
237,143.71633207994333,-0.1856400668621063,0.0607089698314666,43.99352395732496,117.75070331464404,-0.1433995366096496,59.80552458777389
238,145.52222955581675,-0.1873182654380798,0.0681400895118713,45.860299517750086,117.21158231566358,-0.1340155005455017,59.44939067761832
239,146.37368028577754,-0.1850924491882324,0.07038614153862,44.22124248669592,117.51263131633428,-0.1340272426605224,59.628050087186
240,147.0790501930604,-0.1861988008022308,0.0728789269924163,47.56328066395772,117.61827638539393,-0.1300521492958068,61.22765789448023
241,147.11533447700285,-0.1856938004493713,0.0726213157176971,45.78004955171817,117.06383806910912,-0.1299237608909607,60.11398549643601
242,148.01021940449226,-0.1817839741706848,0.0738951563835144,40.6622153517375,115.39163410946446,-0.1304636597633361,57.37076845619248
243,149.79141242532822,-0.1801492273807525,0.0796915590763092,39.00254147589925,114.21658387316064,-0.1260288953781128,55.798859564194345
244,149.8515811174374,-0.1834095418453216,0.0799140632152557,32.866520328702016,112.37732582085371,-0.1204445958137512,52.27543283161098
245,150.4916056117271,-0.1831843554973602,0.0812201499938964,31.406857246921525,111.2328012737606,-0.1173888444900512,51.60073150398086
246,150.82158779952968,-0.1834142208099365,0.0807092785835266,24.344867131700223,110.70515738180934,-0.1168109774589538,47.15498450804715
247,151.2933585529382,-0.1830925643444061,0.080471932888031,25.670882898092444,109.76674956093908,-0.1174583435058593,48.61582770344173
248,152.43316497450704,-0.1827907562255859,0.082614928483963,28.73431575257188,109.50993949345992,-0.1182338595390319,50.72049561641493
249,153.72246190563737,-0.1773489713668823,0.0842058658599853,30.939717566792883,109.6730538994337,-0.1236050128936767,53.643888594231726
250,151.52172812262754,-0.188947707414627,0.082872986793518,29.04355036775901,108.7282107084661,-0.1134439706802368,50.15236622270963
251,151.39649916187102,-0.1839105784893036,0.079039841890335,32.010057745142106,108.91349988635208,-0.1224859952926635,54.2083044722344
252,149.68877200552782,-0.1760867834091186,0.0709924101829528,38.67367280722463,111.40891495881615,-0.1400210857391357,60.07410451962466
253,147.78609418667628,-0.167886734008789,0.0620262622833251,41.65477065445084,111.76899180998112,-0.1573699712753296,65.3657597966016
254,146.6041076432205,-0.1630671918392181,0.0557096004486084,46.585643017507365,113.096777989,-0.1711040139198303,70.52493941191472
255,146.4842633484059,-0.1588699221611023,0.0520923137664794,47.56400215492143,113.08479979005332,-0.1794755458831787,72.09640243971864
256,145.20743730052058,-0.1536204218864441,0.04439577460289,50.761580414778685,113.67735655351198,-0.1933209896087646,76.57104992515019
257,145.4618896228336,-0.1477349698543548,0.0402138233184814,53.47908249384269,113.97867019772424,-0.2045404314994812,80.90252588175434
258,144.37155629003212,-0.1404369175434112,0.031187504529953,58.106835447452056,113.99278175640228,-0.2218592166900634,88.25024563764572
259,145.7404553626187,-0.1357499361038208,0.0301921367645263,59.23245046122525,113.4928269474871,-0.2287109494209289,90.97769923245464
260,147.06728787215246,-0.1259472966194152,0.0274379253387451,62.42623123638048,113.06200919105602,-0.2435189485549926,96.4111057303495
261,145.88306541897916,-0.1206366121768951,0.0209204852581024,66.1575712332239,113.01214602481096,-0.2562519907951355,101.12168452445847
262,144.54711089628609,-0.1145392954349517,0.013017863035202,69.34971619238208,112.65800675476024,-0.2715936303138733,108.31813043624987
263,142.87639838542304,-0.1091022789478302,0.0043793320655822,73.07870909030012,112.1801515433818,-0.2850237488746643,115.2031210704663
264,141.17191926325316,-0.1035099327564239,-0.0035109519958496,73.18970584020737,112.31747441213354,-0.2973642647266388,117.18463477227216
265,137.94849537296045,-0.1022731065750122,-0.0137151181697845,77.20660618006411,112.48580499797234,-0.3066935837268829,122.71238007982755
266,133.99730912424346,-0.0979708135128021,-0.0282256305217742,80.18163113349384,112.1403418299928,-0.3182170987129211,126.3843141702662
267,132.70758831436052,-0.092202216386795,-0.0382544696331024,82.40020057532324,110.41054229182136,-0.333141565322876,131.67319969916431
