label,source_file,frame,avg_knee_angle_mean,avg_knee_angle_std,avg_knee_angle_min,avg_knee_angle_max,avg_knee_angle_range,avg_hip_angle_mean,avg_hip_angle_std,avg_hip_angle_min,avg_hip_angle_max,avg_hip_angle_range,knee_distance_mean,knee_distance_std,knee_distance_min,knee_distance_max,knee_distance_range,hip_shoulder_distance_mean,hip_shoulder_distance_std,hip_shoulder_distance_min,hip_shoulder_distance_max,hip_shoulder_distance_range
squat_correcto,squat_correct_5_3_diag.csv,41,93.15851641560167,14.366752368402832,77.48994223015904,126.16609191980456,48.67614968964551,111.92771208705571,12.333212676483926,98.26690097651456,139.21746263623305,40.95056165971849,0.06806962887446083,0.003766973981574211,0.0605567693710327,0.0756647586822509,0.015107989311218192,0.04225313464800513,0.0024805772956820646,0.0384320616722106,0.0460415482521057,0.007609486579895096
squat_correcto,squat_correcto_2_2_front.csv,43,157.967470528049,8.342453650807586,145.23225784134723,170.52412525771842,25.29186741637119,153.45977898388932,8.796592129505893,139.93979196865376,166.3687877547461,26.428995786092344,0.09884448349475858,0.0030900658155714076,0.0917927026748657,0.1037633419036865,0.0119706392288208,0.024338714281717896,0.0011115674029857105,0.0225376486778259,0.0264748334884643,0.0039371848106384
squat_correcto,squat_correct_1_1_front.csv,28,151.96415210002772,13.1520070772786,130.77195360736283,171.06095783488803,40.2890042275252,153.88590505736914,10.795797019582185,135.57311937900704,168.21887387433367,32.64575449532663,0.11611117422580715,0.01038200095245235,0.0947873592376709,0.1284466683864593,0.0336593091487884,0.020230875412623032,0.0028475170385301174,0.0160821080207824,0.0244393944740295,0.008357286453247098
squat_correcto,squat_correct_1_2_front.csv,35,144.6961384991512,19.110282658913874,111.69351710926313,169.5832833418731,57.889766232609986,147.9832091289709,17.02967881664286,117.512473419994,167.57597667652186,50.063503256527866,0.11994234720865883,0.009879429091748479,0.097631961107254,0.1314846873283386,0.033852726221084595,0.018290070692698113,0.0021965549875505065,0.0156293511390686,0.0224608778953552,0.0068315267562866
squat_correcto,squat_correct_1_3_front.csv,33,138.66283992948104,23.08859549262732,98.8129187814744,166.24089653818632,67.42797775671193,143.52754289730646,20.9156387789904,106.13891143258914,166.70354510865184,60.5646336760627,0.126738233367602,0.010223215583140679,0.1071299016475677,0.1381877064704895,0.03105780482292181,0.020311568180719955,0.0011360313351708833,0.0183268189430236,0.0226027369499206,0.004275918006897
squat_correcto,squat_correct_2_1_front.csv,46,158.04729059399455,6.538255733696843,149.88839113854527,171.21252702047394,21.32413588192867,153.57513417985098,7.0257572833759765,144.26650390118112,166.56622790907534,22.299724007894213,0.09957033594449358,0.0032142784594153075,0.0926634073257446,0.1042748391628265,0.011611431837081895,0.02494247754414871,0.0007670492126830504,0.0237715244293212,0.026128351688385,0.0023568272590638005
squat_correcto,squat_correct_2_3_front.csv,32,160.62210248630018,8.269517161443158,150.75738279653936,173.54071649243684,22.783333695897483,155.94891164639859,8.80035202441417,145.98390506360104,169.92667927618908,23.942774212588034,0.09522900978724157,0.002771310117252075,0.0912405550479888,0.1001412570476532,0.008900701999664404,0.02228992581367488,0.0007948739818756628,0.0212568640708923,0.0241265296936035,0.002869665622711199
squat_correcto,squat_correct_3_1_front.csv,63,101.12108490305505,31.752316900101977,68.72392328055801,157.32505634747986,88.60113306692185,111.10153687253505,29.658237989971326,80.37742459432593,161.2999287119382,80.92250411761228,0.14750868280728655,0.009055068705933207,0.1270334720611572,0.1564476191997528,0.02941414713859561,0.022178363800048777,0.0015980861393085832,0.019442856311798,0.0243509411811828,0.0049080848693848
squat_correcto,squat_correct_3_2_front.csv,40,125.88788237785842,22.92458517764986,92.851087591691,161.1758734355551,68.3247858438641,133.32650076270534,21.064741518185517,102.21993363716652,163.80313843864678,61.583204801480264,0.13299421568711595,0.005410323821554838,0.122406005859375,0.142520785331726,0.02011477947235099,0.021893006563186608,0.0005913032468611814,0.0206165313720703,0.0227081775665283,0.002091646194458001
squat_correcto,squat_correct_3_3_front.csv,42,101.22634192721661,30.908621706331854,69.98068618312828,157.34858753083074,87.36790134770246,110.52539288802033,28.972770522581133,81.09843666081534,161.7421258916389,80.64368923082355,0.14086963236331937,0.00690185801625636,0.1269899010658264,0.14799165725708,0.021001756191253607,0.021391830841700186,0.0009741456065936551,0.0201521515846252,0.0227631330490112,0.002610981464386
squat_correcto,squat_correct_4_1_front.csv,53,157.55612189310224,7.786550405164508,148.01688183411528,171.66617394005652,23.649292105941242,154.98841003222643,6.657513421552154,146.1627505549148,167.64546678585384,21.482716230939047,0.09840671122074124,0.006004679953093104,0.0882826745510101,0.1037280559539794,0.015445381402969291,0.023688051104545547,0.0012375276783929206,0.0219127237796783,0.0259343683719635,0.004021644592285201
squat_correcto,squat_correct_4_2_front.csv,55,140.92225067000092,14.38139592054505,126.23678425228121,169.33697494786819,43.100190695586974,138.60130685460243,13.302824843613859,124.53761755416014,164.7652245722345,40.227607018074366,0.10260233978430428,0.0044289309546806125,0.0912327468395233,0.1061672270298004,0.0149344801902771,0.023296859860420186,0.001371093038414464,0.0214994549751281,0.0267392098903656,0.0052397549152375
squat_correcto,squat_correct_4_3_front.csv,54,140.95018302215416,8.030285939382521,132.38585864930968,160.2288873126932,27.843028663383507,139.32925880172078,7.706087225506273,131.06983892863065,157.0144934593476,25.944654530716946,0.1082714200019836,0.002160941681588622,0.1016678214073181,0.1101206839084625,0.008452862501144395,0.02161323229471838,0.0011581307386371803,0.0199683308601379,0.0239105522632598,0.0039422214031219
squat_correcto,squat_correct_5_1_front.csv,58,121.02475689667443,17.186748051354652,97.81101604347234,151.8614725398911,54.050456496418775,130.4843175753312,15.987814494010996,108.37681783039707,157.75517628538623,49.378358454989154,0.13503683408101397,0.0034103939079629087,0.1279636621475219,0.1394251883029937,0.011461526155471802,0.027399363120396886,0.0005124180212257385,0.0265381336212158,0.0286434888839721,0.002105355262756299
squat_correcto,squat_correct_5_2_front.csv,45,142.50279668780422,8.604929699193303,130.9740108711283,158.4468006282707,27.47278975714238,150.93766369793786,7.093619274938138,141.07024462288555,162.87835726003252,21.808112637146962,0.12484953602155047,0.0021712730124680774,0.1221523284912109,0.1279530823230743,0.005800753831863417,0.024673618872960348,0.0008892113432190046,0.0225974321365356,0.0258112549781799,0.003213822841644301
squat_correcto,squat_correct_5_3_front.csv,40,140.54506978153003,10.723509385930283,124.2635195257027,157.26980996399044,33.006290438287735,147.38424775506158,9.626769331983823,132.51587642606717,161.3301189127381,28.814242486670935,0.12260346412658688,0.0010010154655954347,0.1212803125381469,0.1241033971309661,0.0028230845928192,0.024713746706644644,0.0016161661732629852,0.0232410430908203,0.0287387371063232,0.005497694015502902
squat_espalda_arqueada,squat_espalda_arqueada_3_1_diag.csv,63,122.21180426633363,9.513617260107502,114.89788374811937,146.82248424980207,31.924600501682704,122.69750675643718,8.083368862714272,116.14761976712518,143.75240760020836,27.60478783308318,0.0764779130617777,0.004537394396301724,0.0646598935127258,0.0802601277828216,0.015600234270095797,0.06446631252765651,0.0018242527344163734,0.0590671002864837,0.0663484632968902,0.007281363010406501
squat_espalda_arqueada,squat_espalda_arqueada_3_2_diag.csv,62,121.34116449257364,10.96075862637438,108.73304316860319,147.8318116018102,39.098768433207,125.15605322970666,10.865128834431733,113.70508703419272,151.55307856340633,37.847991529213616,0.07903022567431127,0.004567090873069304,0.0681770145893096,0.0835984051227569,0.015421390533447307,0.0603024969498316,0.003964352352129707,0.0484618842601776,0.0643793642520904,0.0159174799919128
