body_angle_mean,body_angle_std,body_angle_min,body_angle_max,body_angle_range,hip_shoulder_vertical_diff_mean,hip_shoulder_vertical_diff_std,hip_shoulder_vertical_diff_min,hip_shoulder_vertical_diff_max,hip_shoulder_vertical_diff_range,hip_ankle_vertical_diff_mean,hip_ankle_vertical_diff_std,hip_ankle_vertical_diff_min,hip_ankle_vertical_diff_max,hip_ankle_vertical_diff_range,shoulder_elbow_angle_mean,shoulder_elbow_angle_std,shoulder_elbow_angle_min,shoulder_elbow_angle_max,shoulder_elbow_angle_range,wrist_shoulder_hip_angle_mean,wrist_shoulder_hip_angle_std,wrist_shoulder_hip_angle_min,wrist_shoulder_hip_angle_max,wrist_shoulder_hip_angle_range,shoulder_wrist_vertical_diff_mean,shoulder_wrist_vertical_diff_std,shoulder_wrist_vertical_diff_min,shoulder_wrist_vertical_diff_max,shoulder_wrist_vertical_diff_range,class,source_file
137.61893848082815,18.067219088301695,100.64045130110858,152.65579151487145,52.01534021376287,0.03358538225293158,0.07546647066487962,-0.0263645052909851,0.2014870345592498,0.2278515398502349,0.1333183258771896,0.011153400547266283,0.0848046839237213,0.1422303020954132,0.05742561817169191,11.224300829799233,4.016895619852346,0.8951782690058661,15.64273872554573,14.747560456539864,47.286335289508095,6.637213194657943,32.63345245761498,52.293784685820086,19.660332228205107,-0.19789816513657568,0.085728281901109,-0.4089033901691437,-0.1314969658851623,0.2774064242839814,pushup_cadera_caida,IMG_0421_datos_rep_2.csv
138.03596649344942,17.24700098469999,99.30715669904131,155.5900393726045,56.28288267356319,0.022413206100463882,0.07084992435199283,-0.041780948638916,0.1992115676403045,0.24099251627922053,0.13860941454768178,0.00796890948552264,0.1135152578353881,0.1483186185359954,0.0348033607006073,12.282812548213839,4.40696495334393,0.7820564689916475,16.758310415256663,15.976253946265015,49.52419972287884,5.9651431382430085,33.842872482678835,55.57809643531905,21.73522395264021,-0.18772953450679777,0.07865996105147167,-0.3858760893344879,-0.1185485124588012,0.2673275768756867,pushup_cadera_caida,IMG_0421_datos_rep_3.csv
155.0489463126823,14.44517903344837,137.13101683607928,178.74303102713736,41.61201419105808,-0.04302567541599269,0.02525962150465547,-0.06970676779747,0.0225805640220642,0.09228733181953419,-0.01926226541399954,0.040144981049373155,-0.0884890556335449,0.0352213084697723,0.12371036410331719,108.43125405901517,31.563772284488085,0.5165154978794796,169.40407513402926,168.88755963614977,108.90269522352828,10.237489419751942,84.166349677185,120.4714397422714,36.305090065086404,-0.17033765539526935,0.0712798621048092,-0.3168976306915283,-0.0568368434906005,0.26006078720092785,pushup_codos_abiertos,315_datos_rep_1.csv
141.69321398405083,7.347606070244926,130.40806163849948,157.0424276588656,26.634366020366116,-0.0432434797286987,0.029695057954938944,-0.0713398158550262,0.0145537257194519,0.08589354157447811,-0.04418909475207325,0.029977722233371005,-0.090754896402359,0.0039953291416168,0.09475022554397579,127.68757406555005,24.782944301286467,90.59622359154508,175.95902623405718,85.3628026425121,110.67034236623121,11.743157175043164,89.15797796168472,128.03912366599707,38.881145704312345,-0.19863629341125483,0.059641635306691365,-0.3017930686473846,-0.0978146791458129,0.20397838950157168,pushup_codos_abiertos,315_datos_rep_2.csv
140.8517549366845,6.993620482310643,127.71724781519065,150.4518152456213,22.73456743043066,-0.057718790322542145,0.020824080257331293,-0.076036661863327,-0.0074576139450073,0.0685790479183197,-0.03289596736431118,0.022952837661475697,-0.0772430896759033,-0.004153162240982,0.0730899274349213,131.17928935552396,24.0483402873003,55.07105196406771,177.62251353951038,122.55146157544266,116.45211470903692,7.890330911144102,99.28019955219338,126.78754215975913,27.507342607565747,-0.17296587154269213,0.05001488868048418,-0.2642910778522491,-0.0972977876663208,0.1669932901859283,pushup_codos_abiertos,315_datos_rep_3.csv
132.98375860299598,11.796494593104514,113.50628074122577,149.41232131159222,35.90604057036646,-0.08203072175383565,0.021768847527266585,-0.1063160300254821,-0.0316534042358398,0.07466262578964229,-0.016926687210798264,0.03290957593094935,-0.0811733305454254,0.0254371762275695,0.1066105067729949,69.0277136138478,15.359514828743736,46.021619015288415,92.15702488254222,46.1354058672538,109.04041280572832,4.1338447674259795,100.71529646205512,117.76372203633484,17.04842557427972,-0.2262462243437767,0.05756010259785016,-0.34823739528656,-0.1549577116966247,0.1932796835899353,pushup_codos_abiertos,316_datos_rep_1.csv
133.92857821517734,10.926723269352344,112.88989785903564,147.85444333385502,34.964545474819374,-0.07467474117875095,0.032649216928224145,-0.1169126629829406,-0.0106613039970397,0.1062513589859009,-0.020125820487737638,0.035056128702134065,-0.0767799019813537,0.0287809967994689,0.1055608987808226,69.49519351758275,13.577177660650019,48.843439070311256,90.55272002199044,41.70928095167918,106.9631851150466,6.833229348564012,88.21758871792954,113.35574707584227,25.13815835791273,-0.23708491995930667,0.06922518192754393,-0.3524128794670105,-0.1450890302658081,0.2073238492012024,pushup_codos_abiertos,316_datos_rep_2.csv
137.64872359763245,12.360224830551374,116.03858715143784,155.30917915150445,39.270592000066614,-0.07911872416734692,0.023438784293435586,-0.102944791316986,-0.0227084457874298,0.0802363455295562,-0.00832431241869926,0.036480900381232514,-0.0711486637592315,0.0394374430179595,0.110586106777191,67.80610227742488,14.204316505404242,46.14245578768493,90.4251942867588,44.282738499073865,108.59239616544869,4.483079381107642,94.75222450243044,115.9473387664477,21.195114264017263,-0.22070364132523537,0.05891621674590705,-0.328237771987915,-0.1478394269943237,0.18039834499359128,pushup_codos_abiertos,316_datos_rep_3.csv
147.2930882033998,4.789155903321506,134.81385115962092,152.98490347022494,18.17105231060401,-0.07264059036970134,0.021311729132107333,-0.0922847986221313,-0.0006287693977355,0.09165602922439581,0.06494387239217754,0.014903857855306237,0.0370822250843048,0.0843285322189331,0.0472463071346283,117.82874649481555,10.836176143483968,66.14920814072698,137.3247145020326,71.17550636130562,160.3092700314873,11.01751088278064,96.27242209717144,168.51772773629122,72.24530563911978,-0.15343812406063076,0.03263272773570968,-0.2390806674957275,-0.123738408088684,0.11534225940704351,pushup_codos_abiertos,331_datos_rep_1.csv
155.90258440162432,5.826375984608025,141.96801647217254,167.56307179756595,25.595055325393417,-0.08673890233039852,0.021244311316893187,-0.1076578497886657,-0.0242021679878234,0.0834556818008423,0.06702273786067958,0.013024970395114603,0.0412021577358245,0.0815189182758331,0.0403167605400086,108.94225065223887,10.092564458223599,87.26000526955892,125.89407353178152,38.6340682622226,154.05569459949385,2.282768359724764,150.66523580640336,160.23220546459794,9.56696965819458,-0.13564035445451733,0.03407026782958609,-0.2238559126853943,-0.1012229323387146,0.12263298034667969,pushup_codos_abiertos,331_datos_rep_2.csv
156.4808979041352,5.755270071887064,145.7971859100013,168.4275062119667,22.630320301965384,-0.10381657928228374,0.011262145321234941,-0.1172151565551757,-0.0714045763015747,0.045810580253601005,0.06824307143688198,0.00793588718887328,0.0542504787445068,0.0796011984348297,0.025350719690322897,98.15826461303462,11.990916439412695,84.62721000418902,128.82380868056444,44.196598676375416,160.69658833661816,2.1354803190771325,155.30249583105393,164.836790584274,9.534294753220081,-0.11867509782314296,0.02037746334593566,-0.1734993457794189,-0.095499038696289,0.0780003070831299,pushup_codos_abiertos,331_datos_rep_3.csv
110.39948964185677,58.7704058729834,6.612990205484009,162.36055458471404,155.74756437923003,-0.13217488005757327,0.01605412710457833,-0.1605021357536316,-0.0997885465621948,0.060713589191436795,0.025592046231031396,0.04422371500047805,-0.0646029710769653,0.0755681097507476,0.1401710808277129,94.29470950897162,31.749172007256192,55.50140825061953,159.9188483141886,104.41744006356907,161.77344019183613,11.53613892678228,144.90977906119085,179.15279579793048,34.243016736739634,-0.14298891425132748,0.05317780221653201,-0.249738872051239,-0.0742108225822448,0.1755280494689942,pushup_codos_abiertos,333_datos_rep_1.csv
108.44639040275106,62.431372540283704,2.0934729204463403,165.39908196673534,163.305609046289,-0.12640959322452544,0.01756853580082852,-0.1534091234207153,-0.0909532010555267,0.0624559223651886,0.020785038173198683,0.05564429847868935,-0.1225806176662445,0.0772655010223388,0.19984611868858332,97.59156067916975,30.93625087764667,60.36945897224852,167.86464134294863,107.4951823707001,161.76002015484548,9.70381845164131,146.3444830737368,179.44513465991378,33.10065158617698,-0.15154267251491543,0.056040024594777804,-0.277966558933258,-0.0807691216468811,0.1971974372863769,pushup_codos_abiertos,333_datos_rep_2.csv
127.29022581097028,53.09723807851093,2.675814084734123,168.8489387150533,166.17312463031917,-0.12959726378321643,0.02443525522273374,-0.1662275791168213,-0.0909549593925476,0.0752726197242737,0.03603053390979764,0.043539973645237526,-0.080518752336502,0.0800913274288177,0.1606100797653197,89.94700844859753,26.970490198744887,58.65908785661711,140.12013641395603,81.46104855733893,159.6195217628297,10.10555983989048,146.3809957145113,173.6083056605213,27.227309946009996,-0.13749078214168545,0.050022107452320864,-0.2339535355567932,-0.0804626941680908,0.1534908413887024,pushup_codos_abiertos,333_datos_rep_3.csv
155.33828868828923,18.26954356463884,124.07248479537454,179.49873063301447,55.42624583763994,-0.06851314231753344,0.024905088894229873,-0.0964409112930297,-0.0177634358406066,0.0786774754524231,0.0023145943880081153,0.03789535114007792,-0.0807602107524871,0.0503393709659576,0.1310995817184447,142.35748531294817,19.782927826281778,115.41018172505514,179.46639914623046,64.05621742117532,126.99222680424039,11.723291324890159,104.67227797895752,140.60760475887176,35.935326779914234,-0.17016760185360905,0.05943175840418768,-0.2807519435882568,-0.0934402346611023,0.18731170892715449,pushup_codos_abiertos,334_datos_rep_1.csv
163.36532031952112,10.483780446573045,142.52306410937086,179.05190947881076,36.52884536943989,-0.06484079509973521,0.030529985858800204,-0.0996078252792358,0.008085697889328,0.1076935231685638,0.013496294617652883,0.027988880471669666,-0.0368469357490539,0.0554625988006591,0.092309534549713,141.61479378415646,21.94769976210315,107.2371136352257,179.94100238564823,72.70388875042254,123.54468130390924,11.980868664847034,93.07645683193245,137.18195801735328,44.105501185420835,-0.1688770473003387,0.053579316517982124,-0.2728771269321441,-0.1015073060989379,0.1713698208332062,pushup_codos_abiertos,334_datos_rep_2.csv
166.16314363805924,10.764910691243294,141.0055391240888,178.34259684121224,37.33705771712343,-0.07332196310162539,0.022886870227794877,-0.1015431880950927,-0.0080693364143371,0.0934738516807556,0.022937171906232807,0.027684802438241528,-0.0400263667106628,0.0589666962623596,0.0989930629730224,141.93964673009546,20.300218836092874,112.59715251804649,179.4534246668448,66.85627214879831,127.20409568229157,8.437769141024265,102.16955627400203,137.3217350464977,35.152178772495674,-0.15364581570029254,0.04555654151466056,-0.267939954996109,-0.0978814959526062,0.1700584590435028,pushup_codos_abiertos,334_datos_rep_3.csv
153.25845628090389,4.805258559655571,148.45367925546955,169.0671235172027,20.61344426173315,-0.008330863714218121,0.023495202189418567,-0.0331195592880249,0.0521504282951355,0.0852699875831604,-0.05618558675050731,0.011031496172658315,-0.0810876786708831,-0.0391615033149719,0.04192617535591119,85.87777918471326,10.906358428459995,54.64973205967749,98.2323300676685,43.58259800799101,90.93578623512994,7.6032687977264555,70.46082702413332,98.58569787327455,28.12487084914123,-0.19475024491548537,0.034873061852553705,-0.268000066280365,-0.151254653930664,0.11674541234970098,pushup_codos_abiertos,IMG_0204_datos_rep_1.csv
158.39658096938626,4.1501660716779725,151.69292767369458,166.91569387636028,15.222766202665696,-0.00095598101615905,0.030723140693358554,-0.0368679761886596,0.0499272644519805,0.08679524064064009,-0.04962022602558132,0.020058368422712466,-0.0803748667240142,-0.0189291834831237,0.0614456832408905,68.20652295393359,25.616731912285324,9.889644372298877,91.25099831086676,81.36135393856789,87.62983370748263,8.711792833847799,72.2225224547544,98.50708576139353,26.28456330663913,-0.2002353087067604,0.04849434455817527,-0.2904884815216064,-0.1377050280570984,0.152783453464508,pushup_codos_abiertos,IMG_0204_datos_rep_2.csv
159.16519523679233,4.035704472288158,153.63256454455794,168.17251833662831,14.539953792070378,-0.0006545007228851147,0.029111432905050322,-0.0322537422180175,0.0628060400485992,0.09505978226661671,-0.048342756927013356,0.017903314350440024,-0.0854447484016418,-0.0168549418449401,0.0685898065567017,83.92502608898121,7.359745400099072,66.52860775623589,94.0156088165976,27.48700106036172,88.68948391070248,9.08870248410631,69.59760608788879,97.92462879084138,28.32702270295259,-0.2025197803974151,0.04378110001196411,-0.3024533092975616,-0.1484659314155578,0.15398737788200378,pushup_codos_abiertos,IMG_0204_datos_rep_3.csv
91.97369049756107,46.51578449680085,0.6008529083890481,176.12805144021144,175.5271985318224,0.03990392982959743,0.017616321281285957,-0.004041850566864,0.0772693753242492,0.0813112258911132,0.005252644419670105,0.03335489553446339,-0.0765941739082336,0.0700230002403259,0.14661717414855951,131.22529922478464,23.225551573909645,70.34392958024368,178.35414276967035,108.01021318942666,66.28425263901362,19.544634550966762,5.040383099625944,114.88814547244004,109.8477623728141,-0.16270884275436398,0.05561581496435064,-0.2346234321594238,0.0248657464981079,0.2594891786575317,pushup_codos_abiertos,IMG_0332_datos_rep_1.csv
127.8114532229846,32.275142171243985,25.578756511531903,175.9614236310468,150.3826671195149,0.021474653482437118,0.02501953480486882,-0.0243504047393798,0.0739434361457824,0.0982938408851622,0.03484631329774853,0.025960301614917154,-0.0122745633125305,0.0822646021842956,0.0945391654968261,140.10183660511075,20.860187056815413,92.63446025907432,178.6474921928329,86.0130319337586,89.16019942375544,23.97495686383135,53.726809708138255,139.0988604345995,85.37205072646123,-0.15024455636739725,0.036642872079401485,-0.2162136435508728,-0.0937027335166931,0.1225109100341797,pushup_codos_abiertos,IMG_0332_datos_rep_2.csv
149.67954936155348,18.573405495556514,108.16249146771844,177.7400663697895,69.57757490207106,-0.028806556761264767,0.022046289488793037,-0.0552408099174499,0.0308128595352172,0.0860536694526671,0.07214718759059902,0.03503450398350727,0.0133580565452575,0.1230388879776001,0.1096808314323426,156.45306567528138,13.76897869719289,127.84256663119294,179.709913023835,51.86734639264208,111.37541327468834,8.456463454900558,85.12663450518515,121.78445405769472,36.657819552509565,-0.14221060574054714,0.02887616317451295,-0.1971636414527893,-0.1006906032562255,0.0964730381965638,pushup_codos_abiertos,IMG_0332_datos_rep_3.csv
170.15696840782243,7.618718288319724,156.9267033576365,179.75988792338296,22.83318456574645,-0.046747003495693155,0.01354902043875297,-0.0683594644069671,-0.0125386714935302,0.05582079291343689,0.004614844173192978,0.0412062509605678,-0.082821637392044,0.0510144829750061,0.1338361203670501,43.168970449590475,19.452178806318415,2.0648338635902883,77.2914042470195,75.2265703834292,70.76781313571573,17.678514468336893,33.49296484686039,92.4796449351403,58.98668008827991,-0.1281042024493217,0.07991634778810355,-0.2675455808639526,-0.020357072353363,0.24718850851058957,pushup_codos_abiertos,IMG_0422_datos_rep_1.csv
173.100526878832,6.215887918447649,160.51691570427636,179.60450771485128,19.087592010574923,-0.03599065393209453,0.01471428253030201,-0.0550683736801147,-0.0007210373878479,0.0543473362922668,0.005716877430677397,0.03914446641605534,-0.0727975368499755,0.0470964610576629,0.11989399790763841,33.83725115845401,17.758917971586754,2.6113790989866708,72.03972123203602,69.42834213304934,69.6896998883707,15.437186498288648,41.84283875490888,88.58789890295827,46.74506014804939,-0.13314940631389613,0.07769380102925319,-0.2677395045757293,-0.0318780541419982,0.2358614504337311,pushup_codos_abiertos,IMG_0422_datos_rep_2.csv
175.2310666582684,4.072833077538575,163.93964059008118,179.98801911164804,16.04837852156686,-0.034602349996566736,0.015312722750279818,-0.0567211806774139,0.0085363090038299,0.0652574896812438,0.01829806417226789,0.034172880500909344,-0.0730048418045044,0.057559460401535,0.1305643022060394,43.40679382486636,18.26220674164693,2.578116535238676,65.68187758533668,63.103761050098,55.26999162558591,25.525481440473666,4.196962012916528,84.56946616260791,80.37250414969138,-0.10337330028414722,0.09238663009457071,-0.293894350528717,0.0033919215202331,0.2972862720489501,pushup_codos_abiertos,IMG_0422_datos_rep_3.csv
146.5701081986934,7.082072969742445,128.39629673451788,156.47548167123898,28.079184936721106,-0.15522784963250155,0.02424842405669019,-0.1916505098342895,-0.1088661253452301,0.08278438448905939,0.04270673394203184,0.03307470360145756,-0.0285581350326538,0.0856891870498657,0.1142473220825195,47.41251654960104,16.305140037565966,24.48748392735108,80.50722458529678,56.019740657945704,111.43280678006354,4.620761032585668,103.24140248060309,117.79187434454327,14.550471863940189,-0.18593328893184657,0.06401632031353253,-0.3085783720016479,-0.1009790897369384,0.2075992822647095,pushup_codos_abiertos,IMG_0423_datos_rep_1.csv
139.81306770956493,4.608748902688911,131.2972909409648,146.20683750951602,14.909546568551207,-0.1681160010397434,0.028688565257823647,-0.2132228314876556,-0.1165930330753326,0.09662979841232301,0.03562233373522755,0.028899533275022777,-0.0210285484790802,0.0714041292667388,0.092432677745819,52.13510316795963,14.96570333291744,28.74830582171289,77.27957617966383,48.531270357950945,118.20255744911738,4.230099269629622,110.58224824247266,125.89440727088162,15.312159028408956,-0.18702633455395695,0.05810562331891514,-0.2950702607631683,-0.1042232513427734,0.1908470094203949,pushup_codos_abiertos,IMG_0423_datos_rep_2.csv
145.86763822431107,4.397367343249883,132.70758831436052,153.72246190563737,21.014873591276853,-0.1573568262159824,0.029901010327868172,-0.188947707414627,-0.092202216386795,0.09674549102783199,0.04740684330463405,0.03192205593325247,-0.0382544696331024,0.0842058658599853,0.1224603354930877,49.92842182629083,15.372918079050464,24.344867131700223,82.40020057532324,58.05533344362301,113.95385947050553,3.0244773503304163,108.7282107084661,118.68219511590618,9.953984407440089,-0.18545661270618435,0.0648397559382188,-0.333141565322876,-0.1134439706802368,0.21969759464263916,pushup_codos_abiertos,IMG_0423_datos_rep_3.csv
160.96910614655772,2.0300649982429873,158.55720783657603,166.48460085639252,7.927393019816492,0.018727757036685885,0.01872624903115596,0.0014792084693908,0.0659461021423339,0.0644668936729431,0.06598602607846256,0.027944823153617473,-0.0098752081394195,0.0941618978977203,0.1040371060371398,59.11236464008202,15.394935342117098,18.34317342801484,71.75254280819496,53.409369380180124,67.48305881062632,13.113661492061917,20.07216277106467,79.32430975718138,59.25214698611671,-0.10894192308187481,0.058941994000396646,-0.2476644515991211,-0.0116627812385559,0.23600167036056519,pushup_codos_abiertos,IMG_0424_datos_rep_1.csv
171.26341064652811,3.300113154450473,167.06301482098468,179.6435975336526,12.580582712667933,-0.01042563021183011,0.01445290304075266,-0.0299302339553833,0.0223348438739776,0.0522650778293609,0.04521991685032841,0.030853772348562094,-0.0415015816688537,0.0772692859172821,0.11877086758613581,50.14009646666599,19.697286987762144,1.3051197392807845,66.70072546919293,65.39560572991215,68.10727737940348,14.68664847731289,35.064894506726546,86.70364542122928,51.63875091450274,-0.09898297488689418,0.051931763721348126,-0.2214360833168029,-0.0225625038146972,0.19887357950210569,pushup_codos_abiertos,IMG_0424_datos_rep_2.csv
167.39048268294442,3.4890121490605868,164.4483653318644,178.5423859789297,14.094020647065292,0.0024239189922809603,0.01474767084645902,-0.0159087181091308,0.0265954136848449,0.042504131793975705,0.05389210581779476,0.025959429326401412,-0.0198276937007904,0.0807748436927795,0.10060253739356989,47.83237268683552,20.625231213144374,8.76569378043206,68.90602279625695,60.14032901582489,70.06225615812431,14.768013818441158,27.126933106858644,83.45030761711155,56.323374510252904,-0.1184024408459663,0.05510576207788646,-0.2212639153003692,-0.0138499736785888,0.2074139416217804,pushup_codos_abiertos,IMG_0424_datos_rep_3.csv
168.66627519447775,4.1074956411915595,158.80466106044724,175.04123386453227,16.23657280408503,-0.06350525915622707,0.025575157405361152,-0.0907946825027465,0.0074685215950012,0.09826320409774769,0.10625111907720561,0.027324163679771845,0.0464642345905303,0.1358796656131744,0.08941543102264411,16.325321191615462,12.393816755230196,0.9595227739306522,43.06401182491319,42.10448905098254,71.91727910421497,2.082075662985317,68.93371635591251,76.7201533632261,7.7864370073135944,-0.20868808925151824,0.05071809991489135,-0.3142951726913452,-0.1482813358306884,0.16601383686065682,pushup_codos_abiertos,IMG_0425_datos_rep_1.csv
172.90484590902707,3.8340466023511794,165.606687128547,179.37287710673695,13.766189978189942,-0.07131005898118015,0.015633416992077646,-0.0912708640098571,-0.020916074514389,0.0703547894954681,0.09134111478924747,0.03621996351908646,0.0248944759368896,0.1353147029876709,0.1104202270507813,22.138319108169608,16.079178860088366,3.377479381777591,53.75552371873175,50.37804433695416,77.5454368467813,4.0913598670599525,71.20246196948675,86.11539366885337,14.912931699366624,-0.22369351834058762,0.05013704367182033,-0.3405270576477051,-0.1636024117469787,0.17692464590072637,pushup_codos_abiertos,IMG_0425_datos_rep_2.csv
160.81594761596276,4.288217050862453,154.70027734464503,171.95378673946138,17.253509394816348,-0.037471009045839256,0.008628623958425986,-0.0521535277366638,-0.0218697190284729,0.030283808708190897,0.11098822802305217,0.02444889234927338,0.0513761639595031,0.1337035298347473,0.0823273658752442,30.02548405136349,9.820002243220147,15.577479971107968,51.598824281177976,36.021344310070006,72.08135987689398,2.2413143862022236,68.86605202956089,78.11677488076207,9.250722851201175,-0.25021571964025496,0.028004725606107148,-0.3115513920783996,-0.214055061340332,0.0974963307380676,pushup_codos_abiertos,IMG_0425_datos_rep_3.csv
