class,video_segment,body_angle_mean,body_angle_std,body_angle_min,body_angle_max,body_angle_range,hip_shoulder_vertical_diff_mean,hip_shoulder_vertical_diff_std,hip_shoulder_vertical_diff_min,hip_shoulder_vertical_diff_max,hip_shoulder_vertical_diff_range,hip_ankle_vertical_diff_mean,hip_ankle_vertical_diff_std,hip_ankle_vertical_diff_min,hip_ankle_vertical_diff_max,hip_ankle_vertical_diff_range,shoulder_elbow_angle_mean,shoulder_elbow_angle_std,shoulder_elbow_angle_min,shoulder_elbow_angle_max,shoulder_elbow_angle_range,wrist_shoulder_hip_angle_mean,wrist_shoulder_hip_angle_std,wrist_shoulder_hip_angle_min,wrist_shoulder_hip_angle_max,wrist_shoulder_hip_angle_range
plank_codos_abiertos,IMG_0233_datos_seg_1,177.93403591017608,0.7057637075124202,176.3578656897444,179.3175715910085,2.959705901264101,-0.008799976110458322,0.0022218589425009702,-0.0116778016090393,-0.0031811594963073,0.008496642112732,0.016489030917485506,0.0025451336267838438,0.0092823505401611,0.0215048193931579,0.0122224688529968,78.57173404803075,4.915981207470962,69.1867140798883,86.1643055312203,16.97759145133199,97.90102469475092,0.688107935508277,96.22468577149613,99.120862777637,2.8961770061408743
plank_codos_abiertos,IMG_0233_datos_seg_2,177.97323239162583,0.7057794164205708,176.3578656897444,179.3175715910085,2.959705901264101,-0.008742183446884101,0.0022479682840986065,-0.0116778016090393,-0.0031811594963073,0.008496642112732,0.016289133826891535,0.0026145678596988862,0.0092823505401611,0.0203378796577453,0.011055529117584199,78.32215585173749,4.904091347011392,69.1867140798883,86.1269905662233,16.940276486334994,97.89504054035505,0.6872141856704257,96.22468577149613,99.120862777637,2.8961770061408743
plank_codos_abiertos,IMG_0233_datos_seg_3,177.7984751558855,0.7077509516754626,176.3578656897444,179.04413746182044,2.6862717720760543,-0.008951165278752593,0.00214592707605454,-0.0116778016090393,-0.0031811594963073,0.008496642112732,0.017137561241785632,0.0023089959558908165,0.0113016963005065,0.0224929451942443,0.011191248893737802,79.32976971188515,5.005203543467897,69.1867140798883,87.3450695840578,18.158355504169492,97.8811205211958,0.6881577876791104,96.22468577149613,99.120862777637,2.8961770061408743
plank_codos_abiertos,IMG_0356_datos_seg_1,178.238847216734,1.0339400314700786,176.62805794403312,179.972691235345,3.3446332913118795,-0.02770648896694178,0.0012345908175093242,-0.032200813293457,-0.0262008309364318,0.005999982357025195,0.01731656442085897,0.002044880752429531,0.0135568976402282,0.0199708044528961,0.0064139068126679005,114.54217838770698,0.6026914890003741,113.61160943553128,116.23743846165482,2.62582902612354,109.95340332249201,0.7459770960397006,108.92168068802818,112.56537266761052,3.643691979582343
plank_codos_abiertos,IMG_0356_datos_seg_2,178.23822283580802,1.034940078000685,176.5905950884757,179.972691235345,3.382096146869287,-0.02760824759801224,0.0010978489249497912,-0.0317151546478271,-0.0262008309364318,0.005514323711395298,0.017236281931400248,0.0020957722204585885,0.0135568976402282,0.0199708044528961,0.0064139068126679005,114.51091178526163,0.5604339663526946,113.61160943553128,116.02450483832706,2.412895402795783,109.91532293200503,0.6642194535145984,108.92168068802818,112.29200804545717,3.370327357428991
plank_codos_abiertos,IMG_0356_datos_seg_3,178.23240012816277,1.0447382598397792,176.33043507661435,179.972691235345,3.642256158730646,-0.027817568182945198,0.0013895672189011795,-0.032894492149353,-0.0262008309364318,0.006693661212921198,0.017396656175454404,0.001988460364776523,0.0136091411113739,0.0199708044528961,0.006361663341522201,114.58290517574865,0.651015123291546,113.61160943553128,116.51573052651054,2.9041210909792596,109.99675928265357,0.8337438139436223,108.92168068802818,112.84804840381716,3.9263677157889845
plank_codos_abiertos,IMG_0357_datos_seg_1,139.08683046355236,1.372741190779555,136.8605455308218,142.57296173090023,5.712416200078422,-0.09926173885663345,0.004613655006459342,-0.1045978665351867,-0.0916965007781982,0.012901365756988498,0.02897889415423071,0.0008803025412946245,0.0271914005279541,0.0301398038864135,0.0029484033584594,126.97679401586473,1.6277268964790959,123.8700066006599,130.08127737304085,6.211270772380942,156.51894957294473,1.3371101704829171,153.045945907178,158.8878243217565,5.8418784145785025
plank_codos_abiertos,IMG_0357_datos_seg_2,139.0799772195726,1.3791748409049824,136.8605455308218,142.57296173090023,5.712416200078422,-0.09924781421820317,0.004604419590941806,-0.1045978665351867,-0.0916965007781982,0.012901365756988498,0.02897514402866359,0.0008884876212915892,0.026966392993927,0.0301398038864135,0.003173410892486503,126.99255818083364,1.6176445748565562,123.8700066006599,130.08127737304085,6.211270772380942,156.52524443809037,1.332917683127774,153.045945907178,158.8878243217565,5.8418784145785025
plank_codos_abiertos,IMG_0357_datos_seg_3,139.06880226609525,1.3876505107196382,136.8605455308218,142.57296173090023,5.712416200078422,-0.09923416773478184,0.0045967821269950054,-0.1045978665351867,-0.0916965007781982,0.012901365756988498,0.028955365220705624,0.0009214370597810865,0.0268894433975219,0.0301398038864135,0.0032503604888916016,126.99973396558798,1.613887984761851,123.8700066006599,130.08127737304085,6.211270772380942,156.5224640823393,1.3345011674442464,153.045945907178,158.8878243217565,5.8418784145785025
plank_codos_abiertos,IMG_0358_datos_seg_1,162.73805961719583,1.115224769245455,160.01021957031924,164.64045466748536,4.630235097166121,-0.07789193193117772,0.0007267015691398901,-0.0795267224311828,-0.0769425630569458,0.002584159374237005,0.017268748084704036,0.002676949957773157,0.0111376047134399,0.0217394828796386,0.0106018781661987,107.25552780137635,3.1748354076484384,100.89447032278524,111.05645118644998,10.161980863664738,112.83605992601343,0.40490898627790434,112.35351807062423,114.14556620724407,1.7920481366198402
