frame,body_angle,hip_shoulder_vertical_diff,hip_ankle_vertical_diff,shoulder_elbow_angle,wrist_shoulder_hip_angle,shoulder_wrist_vertical_diff,elbow_angle
35,128.73070330488886,0.1137433648109436,0.0946367084980011,18.043475859600672,46.56183756408418,-0.1867732405662536,98.05223631929172
36,133.00397866237645,0.1016348004341125,0.0924085080623626,25.68531765211344,45.34396107480234,-0.176246166229248,89.16102771711041
37,133.08018995162817,0.0971879065036773,0.0975286364555358,33.80910033861403,45.47957660351348,-0.1664497554302215,80.74608959994515
38,135.30829906586038,0.089335411787033,0.096303105354309,39.86161203495129,46.352238758551145,-0.156107097864151,72.67153129560901
39,136.38514402064172,0.0812963843345642,0.0997346341609954,41.457088989138526,50.11566763260559,-0.1441932916641235,66.41085661285362
40,138.4253302634111,0.0744113624095916,0.0996095836162567,43.797955775400624,49.71901837328524,-0.1371329724788665,62.92619874407071
41,140.23336517923386,0.0673820972442627,0.0996989011764526,46.48836555922526,47.69698618684252,-0.1215882301330566,58.51706474301525
42,140.67446838310934,0.0650162696838378,0.10053351521492,49.281280273871175,43.976166132029626,-0.1020148992538452,52.95514547287371
43,141.45409111374423,0.0609336495399475,0.100942850112915,49.79012216198913,42.04752739878168,-0.0904578566551208,47.56441383071937
44,142.6131383645792,0.0537146627902984,0.1030932962894439,51.562817036606646,40.96390566026562,-0.083482950925827,44.38395828779437
45,142.23235977790924,0.0530029833316803,0.1053618192672729,51.95559726934414,38.785894356995385,-0.0776638686656951,42.91467035371384
46,142.6114122600109,0.0487802624702453,0.1079584062099456,53.01853266923655,38.0896332031852,-0.0741908550262451,41.16735011012943
47,143.02414253888037,0.0454691052436828,0.109743982553482,53.44926322507376,37.77928552164549,-0.0721668601036071,40.13039460845077
48,142.74689047223683,0.0445010066032409,0.1117290258407592,52.17922530218146,37.25469207663918,-0.0714111328125,40.26585733572736
49,142.15182267649146,0.0447380542755126,0.1139204502105712,51.5936829163561,37.39513682408784,-0.0726196765899658,40.68842351363484
50,142.1796646971223,0.0433866381645202,0.1151645183563232,51.43097943497321,36.41385764861551,-0.0709589719772338,40.74151778886941
51,142.55094367567,0.0423635840415954,0.1152306795120239,51.64636623473445,34.626149684155145,-0.069301962852478,41.67950269036984
52,142.71963208747314,0.041896104812622,0.1155124306678772,50.92816169819497,33.634114415428684,-0.0690666437149047,42.28246978789328
53,142.74648099676983,0.0413482785224914,0.1161077320575714,51.24819747510634,33.29138917904583,-0.0680961608886718,41.95442079131868
54,143.1787832124259,0.0400275588035583,0.1158141493797302,51.376806163428,32.624458392072015,-0.066881239414215,42.0057846139067
55,143.70555922908164,0.0396192669868469,0.1151723563671112,52.17549998639879,31.965614161670807,-0.0666812658309936,42.65374228321539
56,144.39834348638914,0.0378798246383667,0.1141783893108367,53.40276618951663,31.895834427688847,-0.0652682781219482,42.13594763973827
57,144.5806918214524,0.0380901098251342,0.1130379438400268,54.334569321760455,33.19126282987712,-0.0677819848060607,42.22921730862683
58,145.16204731078616,0.0379515886306762,0.1106500327587127,54.49132833137236,35.38651374613405,-0.0734185576438903,43.14712785329682
59,145.32980336977218,0.0392195582389831,0.1084970235824585,54.63165896464676,38.32457718608923,-0.0807645916938781,43.87286357448141
60,145.6342357216951,0.0407253503799438,0.1067197024822235,57.02510941981621,44.43891157788752,-0.0886923670768737,43.14276483660602
61,145.25084149064006,0.0445063114166259,0.1050104796886444,61.69078807088158,48.27291051918999,-0.0978965759277343,40.99370290883584
62,143.77044979766137,0.0522104203701019,0.103241354227066,71.93741775606799,53.332819057133925,-0.1050362288951873,35.15907532645714
63,141.89196122788076,0.0602777898311615,0.102425217628479,63.86857579949856,51.72879597072808,-0.112572580575943,43.29210892974761
64,140.87479854614912,0.0680025815963745,0.0990498661994934,52.78341214961517,51.79769054575068,-0.1261603832244873,55.51649460219062
65,138.81720448588683,0.0782395005226135,0.0981641113758087,42.85438026924385,50.98067114868362,-0.1365270018577575,66.30518450528412
66,139.0400287139991,0.0802414417266845,0.0952426195144653,17.936936656914817,50.98868044541581,-0.1433005928993225,93.12014425537916
67,138.71072315545666,0.0827256441116333,0.0918557345867157,15.57907344030171,52.76280735282438,-0.1492558717727661,89.46575658904277
68,138.49619432669022,0.087200790643692,0.0870804190635681,7.537368860586001,54.24181491958979,-0.1576121151447296,97.81029501571034
69,139.6859158752274,0.0879355669021606,0.0817576646804809,10.255716698764203,53.15930188689936,-0.1637156009674072,94.84013393554116
70,139.3710856609368,0.0940621197223663,0.0770760476589202,16.13496926849588,51.691375551270056,-0.1743964850902557,91.2045065837746
71,138.95971057325943,0.0999347567558288,0.0725587308406829,13.880053679596784,51.46773237616421,-0.1878101229667663,93.97880163329
72,137.80741456847835,0.1085771918296814,0.0688953697681427,12.742784418263051,51.26791867155259,-0.2002007365226745,96.43442067340528
73,135.5324165599017,0.1172228455543518,0.0697219967842102,10.393206974601895,48.25564329085369,-0.2138921022415161,102.347728808667
74,136.09674353756807,0.1203073859214782,0.0626583397388458,7.472391292800039,48.08116370955211,-0.2333845496177673,104.44674338596732
