frame,body_angle,hip_shoulder_vertical_diff,hip_ankle_vertical_diff,head_position_ratio,shoulder_elbow_angle,wrist_shoulder_hip_angle
0,121.49084972879349,-0.09255838394165039,-0.02586996555328369,0.0623287558555603,124.42005369136648,148.08593802431707
1,122.79479746601768,-0.09202668070793152,-0.02496922016143799,0.06002366542816162,123.69389614917588,147.2736193329664
2,124.1540392866593,-0.09060120582580566,-0.023633599281311035,0.05986720323562622,123.00842303385753,146.6988565615493
3,125.54052612241438,-0.08959442377090454,-0.022282272577285767,0.05967789888381958,122.28909562006572,146.17709726022846
4,126.12073433674176,-0.08938431739807129,-0.021929383277893066,0.0594518780708313,121.90949438125152,146.10352154833342
5,126.58996374371218,-0.08841317892074585,-0.021553754806518555,0.05964845418930054,121.69640514307217,145.92901489170404
6,126.74229427029816,-0.08793383836746216,-0.02133283019065857,0.05964785814285278,121.7406473404225,145.95021451413868
7,126.73116745842988,-0.08780330419540405,-0.021316587924957275,0.059658169746398926,121.86192868124347,146.05172233976703
8,126.82855243094788,-0.08760759234428406,-0.02142125368118286,0.05957341194152832,121.70587335741092,145.91673761710976
9,126.74903193690291,-0.08781322836875916,-0.02153116464614868,0.05904030799865723,121.73598224633885,146.00721547324412
10,126.58926033852747,-0.08818772435188293,-0.02154761552810669,0.05834001302719116,121.84910041040555,146.15551751679607
11,126.4678166032424,-0.08881410956382751,-0.021386176347732544,0.05758106708526611,121.99552022752547,146.40341988593482
12,126.43865081876173,-0.08890509605407715,-0.021209418773651123,0.05723947286605835,122.0407061468564,146.51088391998283
13,126.21659334855121,-0.08990228176116943,-0.020912110805511475,0.05628246068954468,122.35585081033689,146.98464089834937
14,125.79892683579564,-0.09106525778770447,-0.02090325951576233,0.05533689260482788,122.76780129120652,147.5279956487813
15,125.78175918458679,-0.09114274382591248,-0.020832568407058716,0.055256664752960205,122.84619865126847,147.62674167089983
16,125.88421347264423,-0.09124481678009033,-0.020650625228881836,0.055195748805999756,122.80563949978455,147.6280828333393
17,126.06638190855783,-0.09106773138046265,-0.0204160213470459,0.05528610944747925,122.71350183789326,147.54099536804762
18,126.30077990413217,-0.0910382866859436,-0.01996082067489624,0.055307209491729736,122.681891211837,147.5198984587262
19,126.4559469887058,-0.09099787473678589,-0.01966571807861328,0.055336952209472656,122.65953521148671,147.49197886204774
20,126.47415462224518,-0.09111297130584717,-0.01955413818359375,0.05523878335952759,122.68918424984263,147.53833307352215
21,126.40868997285804,-0.0914207398891449,-0.019436925649642944,0.05495870113372803,122.81554359431588,147.68324292732834
22,126.37457306056426,-0.09159359335899353,-0.01937556266784668,0.05478185415267944,122.86048179645292,147.74871750823158
23,126.35532795696183,-0.09160736203193665,-0.01937583088874817,0.054765403270721436,122.88211691496127,147.76865435833653
24,126.19491180355583,-0.09200519323348999,-0.01941126585006714,0.05443161725997925,123.03823055113772,147.94697710026514
25,126.22675983837435,-0.09197434782981873,-0.019376158714294434,0.0544586181640625,123.02851564481409,147.93423411694872
26,126.11970340878686,-0.09210887551307678,-0.019487112760543823,0.054454922676086426,123.08661996381515,147.99339874665083
27,125.97299062154222,-0.09229817986488342,-0.019660085439682007,0.05447375774383545,123.15244085173512,148.05642119948598
28,125.88508811966607,-0.09239614009857178,-0.019784152507781982,0.05450993776321411,123.1807402653794,148.08070638716862
29,125.71620190591791,-0.09250998497009277,-0.020022302865982056,0.05431473255157471,123.1867482275845,148.10957022745674
30,125.55119470327061,-0.09280362725257874,-0.02012130618095398,0.05402529239654541,123.26276367668673,148.21552572996646
31,125.46852833366484,-0.09291395545005798,-0.02014663815498352,0.05376839637756348,123.2944251959542,148.27753253161714
32,125.42745760031997,-0.09303876757621765,-0.02013075351715088,0.05358785390853882,123.31714953450947,148.33281596610848
33,125.19294150754905,-0.0937257707118988,-0.020160794258117676,0.05298018455505371,123.49338605473629,148.59700627047755
34,125.03641593077636,-0.09421613812446594,-0.020170211791992188,0.052542030811309814,123.61169571397845,148.77728623797665
35,125.00925208614713,-0.09438398480415344,-0.020123213529586792,0.05237305164337158,123.65349905421363,148.81819925976748
