frame,body_angle,hip_shoulder_vertical_diff,hip_ankle_vertical_diff,head_position_ratio,shoulder_elbow_angle,wrist_shoulder_hip_angle
0,163.08923986985332,0.0036993026733398438,-0.08433276414871216,0.06135523319244385,82.16223304992381,112.58799723683452
1,163.0669873532668,0.003700554370880127,-0.08563339710235596,0.06478452682495117,82.01443967595567,111.98163561897515
2,162.93456617183273,0.00425112247467041,-0.08810454607009888,0.06748008728027344,81.9016606310561,111.82846626915105
3,163.74453366059674,0.005629420280456543,-0.08724385499954224,0.06947493553161621,81.35930288116283,111.27828127749633
4,164.21423857165544,0.007564425468444824,-0.08840703964233398,0.06990170478820801,80.62386079717884,110.5627841527457
5,164.4093238805939,0.007965147495269775,-0.08853381872177124,0.07070070505142212,80.47884769424526,110.29427857116399
6,164.64228102165694,0.008290708065032959,-0.08831727504730225,0.07080483436584473,80.10840242307796,109.99073518026708
7,164.9168556415116,0.008447229862213135,-0.08761817216873169,0.07013636827468872,79.8126376580906,109.75885617685668
8,165.37170076958125,0.008914768695831299,-0.0863909125328064,0.06918638944625854,79.41116528234174,109.18355017474377
9,165.6468429002816,0.009086370468139648,-0.08543473482131958,0.06865948438644409,79.13170313565438,109.00277837108852
10,166.10235484062665,0.009465813636779785,-0.08410626649856567,0.06852000951766968,78.73961418838795,108.64282902276827
11,166.21067040183098,0.009923696517944336,-0.08413839340209961,0.06861120462417603,78.41110970243422,108.20874977558832
12,166.26792219135163,0.009944617748260498,-0.08385205268859863,0.06905359029769897,78.23882905796414,107.92928263024274
13,166.3983463209944,0.009969592094421387,-0.08317410945892334,0.06917297840118408,77.96089804119708,107.655757313671
14,166.46759411516575,0.009941339492797852,-0.08277332782745361,0.06908661127090454,77.79490693456854,107.45913083856891
15,166.48646092509168,0.009884417057037354,-0.08255857229232788,0.06772100925445557,77.7836083536912,107.40679905087369
16,166.3977213627081,0.00960451364517212,-0.08251810073852539,0.06463038921356201,77.92015132923333,107.54553397840304
17,166.31536695164797,0.009544014930725098,-0.08290272951126099,0.0599820613861084,77.92755546392277,107.44767116559773
18,165.87133817487617,0.009114086627960205,-0.08427977561950684,0.05582237243652344,78.33530601227754,107.62332998095835
19,165.09561693541315,0.007920026779174805,-0.08581483364105225,0.05302238464355469,78.91079941354452,108.16990809805971
20,164.35308893516554,0.006789684295654297,-0.08727890253067017,0.050417423248291016,79.44333427479691,108.72437261873598
