frame,body_angle,hip_shoulder_vertical_diff,hip_ankle_vertical_diff,head_position_ratio,shoulder_elbow_angle,wrist_shoulder_hip_angle
0,169.7366279359768,0.05288165807723999,-0.04081583023071289,0.05761212110519409,65.70393011198455,92.54664675878838
1,169.60934811604568,0.0523645281791687,-0.03856527805328369,0.05736953020095825,67.39171205473032,93.08105195864151
2,169.71305218501638,0.05205601453781128,-0.03820037841796875,0.057098984718322754,67.9694182064559,93.36797567398966
3,169.7869184661853,0.05181586742401123,-0.03793579339981079,0.05684506893157959,68.36462428799548,93.49635228430816
4,169.72149326007207,0.05190408229827881,-0.03761005401611328,0.05664944648742676,68.39831782088487,93.50514351692557
5,169.48098461236714,0.0518680214881897,-0.036357223987579346,0.05645197629928589,68.31454032397204,93.47951898620687
6,169.29790763627474,0.05191069841384888,-0.035456955432891846,0.056509315967559814,68.27072110436964,93.4343830873179
7,169.27077852210965,0.051950693130493164,-0.035161495208740234,0.05647134780883789,68.2182790856917,93.56821272492927
8,169.30102502199114,0.05195212364196777,-0.035148799419403076,0.05643010139465332,68.50401947705517,93.51583233437864
9,169.39711042077712,0.05177181959152222,-0.0352785587310791,0.05646294355392456,68.62985057812489,93.53693196011477
10,169.38838531550738,0.05157124996185303,-0.03499448299407959,0.056498587131500244,68.80761547706174,93.50671475524977
11,169.25667420831383,0.05158454179763794,-0.034475624561309814,0.05657404661178589,68.90628669170012,93.37748944956844
12,169.13992965077014,0.05172199010848999,-0.034222185611724854,0.05679583549499512,68.86562022683619,93.1399826611239
13,169.00052279322352,0.05197763442993164,-0.034007251262664795,0.05705779790878296,68.72867692566905,92.85124941552334
14,168.50548497694425,0.05274897813796997,-0.03317350149154663,0.057226598262786865,68.34322207378142,92.35250582519008
15,167.83598768822782,0.053869545459747314,-0.03200256824493408,0.05745387077331543,67.83282368617665,91.80182938737069
16,167.06161274793405,0.05518835783004761,-0.030650079250335693,0.05752444267272949,66.72888240071555,91.23688361953947
