frame,body_angle,hip_shoulder_vertical_diff,hip_ankle_vertical_diff,head_position_ratio,shoulder_elbow_angle,wrist_shoulder_hip_angle
7,149.8711119069168,0.060230135917663574,-0.10697215795516968,0.018178164958953857,34.156258875217645,31.677529674442294
8,133.4917233805159,0.05838197469711304,-0.12191838026046753,0.01371079683303833,47.692460684277705,43.895920009483014
10,135.83460952573222,-0.12202948331832886,0.03305715322494507,0.012035965919494629,149.42428449830768,163.86275242710013
11,158.82313868096116,-0.13715076446533203,0.03876698017120361,0.01134037971496582,150.67042528408552,168.0006781096347
12,159.82161450612875,-0.1271418333053589,0.03236544132232666,0.01893329620361328,150.0592430397571,169.75401935561175
13,159.86359179451105,-0.12750649452209473,0.034017324447631836,0.022485673427581787,146.55681224590137,176.22214354963043
14,159.84661132911612,-0.1161954402923584,0.038639187812805176,0.015816211700439453,144.4695030651882,172.48972029590666
15,166.15404036062736,-0.11571353673934937,0.05152207612991333,0.011499643325805664,146.51777086432426,174.330570976618
16,157.91262196581243,-0.10801780223846436,0.03863525390625,0.025267362594604492,147.26309302045593,173.12455735384438
17,154.45890169113088,-0.11264991760253906,0.036091506481170654,0.02225661277770996,143.6863254626116,170.70001887075142
18,153.356229799947,-0.11506140232086182,0.03509277105331421,0.017549991607666016,143.5321361487594,170.88162427479824
19,155.55138244880393,-0.11162978410720825,0.032718122005462646,0.024071455001831055,144.39382651286968,171.27493357751183
20,158.26931607009186,-0.11291104555130005,0.03365904092788696,0.020702779293060303,143.44821562660843,171.09755013402992
21,159.00789364727615,-0.11442333459854126,0.034596920013427734,0.020243346691131592,143.96505036120607,172.0377671760014
22,154.10013115813402,-0.1143527626991272,0.03498506546020508,0.02115541696548462,143.37830939430862,171.81099994250687
23,153.2425317132142,-0.11588823795318604,0.03580880165100098,0.02077585458755493,142.79744622000038,171.96482465158854
24,152.83574761713254,-0.12054443359375,0.034665465354919434,0.01996999979019165,143.18137606110074,172.67800185962565
25,159.45045759987988,-0.11593925952911377,0.03658634424209595,0.021497726440429688,144.2522446415817,172.87515041579587
26,163.5016739811687,-0.11638885736465454,0.036269962787628174,0.020030736923217773,143.9742210886885,172.83754965343334
27,154.72433343919457,-0.11849457025527954,0.03431999683380127,0.018462538719177246,143.56737391353678,172.7203993206613
28,149.68344717213256,-0.11862647533416748,0.03163057565689087,0.0193178653717041,143.83602520507708,172.63742545990274
29,149.31457902891,-0.11804050207138062,0.03225487470626831,0.02152460813522339,143.44899495851558,172.3236876568734
30,156.27053906639534,-0.11698359251022339,0.03512421250343323,0.02219390869140625,142.36141279863878,171.3253776953454
31,163.29909540639045,-0.11707353591918945,0.03616940975189209,0.027381598949432373,141.13617918713825,170.16846722662947
32,165.23162030684767,-0.11741650104522705,0.035647302865982056,0.028082311153411865,140.96792569601635,170.07187257995676
33,165.96996533028496,-0.11579775810241699,0.03529059886932373,0.029070675373077393,140.9346402245758,169.76357211345623
34,165.47676497635732,-0.11288410425186157,0.03273087739944458,0.034834861755371094,141.522482631627,169.56249502832435
35,165.19617232247617,-0.11422485113143921,0.027444005012512207,0.03423196077346802,141.5212655904985,169.70264739620708
36,163.90630501819274,-0.11585301160812378,0.023558378219604492,0.03312265872955322,141.26368932928972,169.62260800364143
37,162.383925638964,-0.11733132600784302,0.02099764347076416,0.03001922369003296,141.26178354468843,169.79027140714595
38,160.80089530752204,-0.11861783266067505,0.020328044891357422,0.029191315174102783,140.0295257545313,168.8095556655516
39,157.62968173771674,-0.11781108379364014,0.019903898239135742,0.02996361255645752,140.18617833802358,168.79197254697044
40,156.06895670716997,-0.1122441291809082,0.019052207469940186,0.03385627269744873,140.74091631901905,168.2467983707972
41,156.9347614338572,-0.11339807510375977,0.02088087797164917,0.03358584642410278,140.84523139898494,168.510280166902
42,154.62903691031184,-0.11397147178649902,0.021128475666046143,0.03358715772628784,141.0660588854463,168.73576917117336
43,154.3369896146219,-0.11263161897659302,0.02125340700149536,0.034593939781188965,141.67839088306056,169.0458981656749
44,154.67061252386543,-0.1136736273765564,0.023022890090942383,0.03426778316497803,141.88388291523594,169.38948283763767
45,155.898483733023,-0.11337900161743164,0.024716883897781372,0.03487914800643921,142.19600258038795,169.67917548578947
46,156.36449947355229,-0.11530321836471558,0.027292847633361816,0.0426410436630249,142.17062924996426,169.9683482899966
47,157.32115789413555,-0.11648428440093994,0.02871367335319519,0.04696744680404663,142.12681671678376,170.15679411516678
48,157.85320028357057,-0.11917763948440552,0.030961036682128906,0.046706557273864746,142.43682447254037,170.8316479347598
49,156.68411969303736,-0.11786723136901855,0.029716074466705322,0.048247694969177246,142.77264927713745,170.7384625077494
50,156.08363261687649,-0.11788958311080933,0.028708994388580322,0.047382891178131104,142.5512037307168,170.53066805445684
51,154.74153787534485,-0.11855995655059814,0.027354031801223755,0.03697842359542847,142.28401242976105,170.3584577493419
52,149.5078980849169,-0.11629235744476318,0.020603418350219727,0.0392724871635437,141.86746330225526,169.64011571447122
53,147.05179886742374,-0.11488264799118042,0.018253684043884277,0.04090160131454468,141.79453421760718,169.33410414951842
54,147.66362153847314,-0.1152539849281311,0.017349720001220703,0.042379140853881836,141.39923787524242,169.0218940402501
55,148.6224853241783,-0.11553168296813965,0.016013681888580322,0.04885756969451904,141.16263259620467,168.70701325544744
56,150.34683901889207,-0.1168176531791687,0.015384852886199951,0.04706263542175293,141.6228968100363,168.79611467357432
57,150.91985837712738,-0.12406760454177856,0.014134764671325684,0.04163479804992676,142.9965156843276,170.15045360796927
58,154.31314358316146,-0.12477999925613403,0.01955866813659668,0.0493045449256897,142.0894058526538,169.60609899483268
59,155.4967464335243,-0.12466287612915039,0.01988273859024048,0.05059206485748291,141.6694767625911,169.55629213016758
60,158.29940037892965,-0.12477129697799683,0.02149444818496704,0.0503467321395874,141.41441243937547,169.59388990108272
61,162.44261397275972,-0.12495136260986328,0.020960211753845215,0.04867678880691528,141.42690063103396,169.71157857776478
62,163.00027238696947,-0.1258227825164795,0.020666897296905518,0.04833775758743286,141.50985636790531,170.0839268124171
63,164.05772109077066,-0.12700706720352173,0.02011650800704956,0.04848963022232056,141.31564295495969,170.21555424867847
64,163.63623675663834,-0.12733644247055054,0.022661447525024414,0.05297744274139404,140.46657143383348,169.7253096739098
65,162.88137730882497,-0.1299504041671753,0.020836174488067627,0.04835307598114014,140.62828870582615,170.17090679418075
66,162.70093860733235,-0.12930184602737427,0.020491182804107666,0.04818260669708252,140.36695675137284,169.96733605322117
67,160.48389991798877,-0.13262581825256348,0.018137812614440918,0.04432487487792969,141.5354989018084,170.5217414666931
68,161.62960221906474,-0.1317088007926941,0.022243499755859375,0.04744458198547363,140.71950905260752,170.14602208007932
69,163.62311746848877,-0.132049560546875,0.022401630878448486,0.035651206970214844,139.18701476618108,168.87373706961154
70,162.81678999515185,-0.131605863571167,0.022820711135864258,0.04114091396331787,138.93362089269496,168.66731863669605
71,163.87224166198055,-0.132016122341156,0.02317965030670166,0.043900489807128906,137.8942519112995,167.81393446238968
72,165.27352424532788,-0.13512182235717773,0.023709595203399658,0.0316128134727478,136.80664851692632,167.4284978082988
73,165.27216187013983,-0.1373896598815918,0.025119900703430176,0.029314875602722168,135.55235176010882,167.45606641504918
74,165.20590026288247,-0.13715147972106934,0.025137364864349365,0.02505171298980713,135.54735265684175,167.5989376914079
75,164.61877217514396,-0.13530337810516357,0.02482396364212036,0.027720749378204346,136.1528437432669,167.927450907241
76,162.15349656308018,-0.12767666578292847,0.021937012672424316,0.036632001399993896,138.38983332646944,168.4297349894733
77,157.06079364966246,-0.12126725912094116,0.019161880016326904,0.03910243511199951,139.4463737402089,168.26124958844468
78,154.27777457896556,-0.12238812446594238,0.01853233575820923,0.04023289680480957,140.7272250644181,169.36182384162814
79,154.0916162616266,-0.1226012110710144,0.01842033863067627,0.03663736581802368,140.93514158225918,169.48845670629913
80,154.3526913632415,-0.12423968315124512,0.018463730812072754,0.04669755697250366,140.93500109996273,169.83530285701318
81,152.76466380450037,-0.12461018562316895,0.018796563148498535,0.048389434814453125,141.62313368672366,170.63242764601952
82,153.28319664902094,-0.12474983930587769,0.019165635108947754,0.050977885723114014,141.47489714859935,170.54851889451683
83,153.75977024701137,-0.12494426965713501,0.018810749053955078,0.05021733045578003,141.57619803815297,170.38232520916256
84,154.2608000268458,-0.12501531839370728,0.01831340789794922,0.038004517555236816,141.29245370485617,170.31998132609672
85,153.9597256946073,-0.12508666515350342,0.016896069049835205,0.03962898254394531,140.93662513940396,170.0247165662691
86,152.17078177574027,-0.124969482421875,0.015184879302978516,0.04102510213851929,141.18898117075778,169.98165622640806
87,152.68455592767674,-0.12459737062454224,0.01517254114151001,0.04345065355300903,140.98024542592384,169.83436251312173
88,136.97721299266283,-0.12433403730392456,0.01582258939743042,0.04483824968338013,140.97709477715622,169.69990176867674
89,141.6323463830644,-0.12324881553649902,0.01550447940826416,0.03597480058670044,140.6621492555037,169.41565881308577
90,144.39657749442253,-0.12333929538726807,0.014193296432495117,0.037832677364349365,140.79589626635277,169.48945941840972
91,147.05210334089827,-0.12365686893463135,0.014061212539672852,0.033199429512023926,140.8265159359092,169.51045739943984
92,150.49669880054785,-0.12780433893203735,0.013825058937072754,0.028443217277526855,140.18285524442976,169.69481848031717
93,151.32962011298895,-0.13303184509277344,0.013153553009033203,0.02329927682876587,141.41340311098247,170.99692039696023
94,160.45718631555667,-0.13621240854263306,0.018654584884643555,0.023780524730682373,139.74001309298794,170.8293392327666
95,165.96305168402426,-0.13499552011489868,0.02326512336730957,0.024939119815826416,138.9871261624466,170.15866710087906
96,163.83403604955282,-0.13385677337646484,0.0243261456489563,0.0264318585395813,137.39326084146043,169.48978217442206
97,162.4805362404014,-0.12781953811645508,0.024969816207885742,0.02972465753555298,137.22848044208925,168.3978720215537
98,158.5682108610726,-0.12092322111129761,0.02241683006286621,0.0361819863319397,139.39453510925432,168.8043407153105
99,158.95253728406402,-0.12163007259368896,0.021707117557525635,0.038513243198394775,139.1263971082453,168.67206982931972
100,160.55958909597967,-0.12243348360061646,0.022104084491729736,0.04204368591308594,138.66821446693066,168.57919137156412
101,157.3398224569005,-0.12111973762512207,0.01927483081817627,0.04104626178741455,139.30590782910915,169.12091691834732
102,155.43689675459242,-0.1214260458946228,0.01711326837539673,0.04112958908081055,139.47721228704958,169.28829297677478
103,154.27958600633383,-0.12243032455444336,0.016332507133483887,0.03645080327987671,139.39517829453783,169.22589813269093
104,153.6597040268603,-0.12220340967178345,0.01589643955230713,0.04338949918746948,139.4384476248643,169.03531112935647
105,156.2331450776422,-0.12320202589035034,0.01715397834777832,0.03272944688796997,138.8827716918885,168.61249974212717
106,154.72865041201808,-0.1211625337600708,0.016499340534210205,0.036134183406829834,139.01172331104266,168.24736518920196
107,153.8652381536327,-0.12007588148117065,0.016169965267181396,0.04002845287322998,139.88358238876978,168.66063851457818
108,151.1290021111602,-0.11961537599563599,0.013435602188110352,0.04851192235946655,143.58539358861145,172.13922008464633
109,144.724467737173,-0.11996912956237793,0.011027932167053223,0.055008888244628906,144.9224422072983,173.45047259488908
110,142.84131186279367,-0.12339061498641968,0.010965824127197266,0.05632537603378296,146.2086695068148,175.19606794045075
111,138.22999492129819,-0.12322551012039185,0.009289562702178955,0.042852699756622314,146.0438429130289,174.9870589308224
112,138.26039921126642,-0.12679177522659302,0.009569704532623291,0.061659276485443115,147.62965182151143,176.4362474141099
113,137.25378995523616,-0.12710797786712646,0.008645355701446533,0.06258875131607056,147.67263654160126,176.64392351762714
114,132.17269636835826,-0.12988930940628052,0.00692516565322876,0.06045609712600708,147.77009176721262,177.04749911311197
115,132.31790583080672,-0.12989628314971924,0.00687098503112793,0.058358728885650635,147.97027177422424,177.04782466076298
116,129.73934981781656,-0.12969595193862915,0.006060600280761719,0.057324886322021484,147.8602387857955,176.84252687941873
117,129.48234466337357,-0.1295177936553955,0.005972146987915039,0.052169620990753174,147.56690213011527,176.6864396258785
118,128.57478564890397,-0.1283666491508484,0.005981922149658203,0.04759317636489868,147.43489548750384,176.47396701901442
119,127.96821160577632,-0.12810921669006348,0.006086111068725586,0.04658973217010498,147.3487545000739,176.37951364057233
120,134.83929275410674,-0.12800484895706177,0.008353352546691895,0.04665565490722656,147.18563678238485,176.22928991373095
121,139.3797182637031,-0.1274358630180359,0.009783685207366943,0.05009835958480835,147.4701061268503,176.51569942460142
122,146.94723090907914,-0.125993549823761,0.013188958168029785,0.04558342695236206,147.34262091630052,176.44192799561392
123,152.9307418918956,-0.1260809302330017,0.016193091869354248,0.04384970664978027,147.07586232669857,176.47582631198338
124,156.76179969784855,-0.12850677967071533,0.01890808343887329,0.04177975654602051,147.14040287722727,177.33599901148318
125,159.01745277373328,-0.12727892398834229,0.020523905754089355,0.04800659418106079,146.86139972886193,177.16632676735878
126,161.44264602928158,-0.12727749347686768,0.02048182487487793,0.05037420988082886,146.9404507098983,176.95194964783173
127,162.1203037832177,-0.12756532430648804,0.020506739616394043,0.052197277545928955,146.91669187960096,176.9565289763151
128,167.25530134531704,-0.12789231538772583,0.018254518508911133,0.0528833270072937,147.00679053788133,176.6799789339257
129,167.17148820542312,-0.1301712989807129,0.018552422523498535,0.051065683364868164,146.53210400836394,176.70806476038402
130,164.41576999834163,-0.13081711530685425,0.01819700002670288,0.05180734395980835,146.53311106821732,176.76547216034425
131,161.46046331769696,-0.13191622495651245,0.016833126544952393,0.053627729415893555,146.61090212342125,176.7318034667556
132,119.85767531535149,-0.13293111324310303,0.00656968355178833,0.05437999963760376,146.62750530701973,176.7003570109901
133,107.38637836675576,-0.13396161794662476,0.002314150333404541,0.05606722831726074,146.61075168491743,176.71463380924916
134,101.41622200878331,-0.1342419981956482,-0.00022548437118530273,0.058900535106658936,146.09963351115573,175.83062596585393
135,117.53777583474388,-0.13572561740875244,0.004969358444213867,0.06409209966659546,145.5835880005884,175.58587368165578
136,116.99507542980555,-0.13724285364151,0.0039051175117492676,0.06625586748123169,145.08547741529756,175.3605949285814
137,119.83243276186231,-0.13715076446533203,0.00435715913772583,0.06568676233291626,144.588126999338,174.78852981778374
138,123.36824767155808,-0.13653534650802612,0.005038440227508545,0.06439179182052612,144.41486922042708,174.52247461053219
139,123.27211471333491,-0.13261371850967407,0.004927098751068115,0.06190848350524902,144.50820426527855,173.83215922179753
140,125.6277775128868,-0.1304895281791687,0.005260288715362549,0.052976250648498535,144.42458498054123,173.3788565874532
141,128.65721461122638,-0.13033342361450195,0.005902647972106934,0.05153393745422363,144.42425297497897,173.3140407184627
142,131.6062864503881,-0.1301913857460022,0.006426811218261719,0.05175811052322388,144.40748937770812,173.2591415478038
143,113.51734526446505,-0.13008886575698853,0.0036759376525878906,0.05272078514099121,144.41768433529356,173.2514263314039
144,125.99261038765927,-0.12838232517242432,0.007267951965332031,0.05494445562362671,144.4204553720211,172.9003403496278
145,121.27710164322949,-0.12824183702468872,0.00722503662109375,0.05752968788146973,144.38739028693777,172.89682514437834
146,121.21523356763237,-0.1277216672897339,0.0077391862869262695,0.060268938541412354,144.5178773579008,173.01251298025727
147,121.422052603412,-0.1275174617767334,0.00804072618484497,0.06002384424209595,144.50931856104998,173.04187349299332
