frame,body_angle,hip_shoulder_vertical_diff,hip_ankle_vertical_diff,head_position_ratio,shoulder_elbow_angle,wrist_shoulder_hip_angle
0,78.1613661196263,-0.14088484644889832,-0.10668560862541199,0.08767813444137573,141.28391325698956,144.40776998001377
1,81.43133876455384,-0.14084535837173462,-0.104489266872406,0.08513295650482178,141.1718246076629,144.85048490625542
2,86.21027053171002,-0.14031893014907837,-0.09674596786499023,0.07990723848342896,141.17660580664253,144.764612236132
3,85.31512372431835,-0.14030778408050537,-0.09706592559814453,0.07773399353027344,141.14742593484257,144.75385892053058
4,84.35630133644004,-0.1403009593486786,-0.10278531908988953,0.07754111289978027,141.21346304122258,144.72642845245642
5,83.88386787467104,-0.14025095105171204,-0.10293668508529663,0.07644206285476685,141.23075121778868,144.72060589032765
6,83.59208905277399,-0.14019247889518738,-0.10305160284042358,0.07528972625732422,141.2515248101917,144.71515916241833
7,83.45567320256845,-0.13990157842636108,-0.10329806804656982,0.07482016086578369,141.21992727874192,144.73700448908693
8,83.27504814562194,-0.13933533430099487,-0.10360702872276306,0.07468920946121216,141.31378654633195,145.04234177281054
9,82.64581897533742,-0.13876435160636902,-0.10548093914985657,0.07478231191635132,141.30993067177738,145.1715021033805
10,82.32008896197844,-0.1383126974105835,-0.10679352283477783,0.07512617111206055,141.3729647787916,145.35426267829305
11,81.92504819234773,-0.13783439993858337,-0.10853365063667297,0.07507586479187012,141.37729744512018,145.59899459755334
12,82.32659455816105,-0.13677388429641724,-0.1084904670715332,0.07559359073638916,141.21536745613892,145.5498362628941
13,81.97915691444499,-0.13607823848724365,-0.10793966054916382,0.07567274570465088,141.40833009068447,145.72748528799895
14,79.2607015659888,-0.13506627082824707,-0.11089575290679932,0.0759812593460083,141.33488654123295,145.7331305226733
15,74.33635142465786,-0.13482797145843506,-0.11282742023468018,0.07566577196121216,141.27831341001573,145.84441757194986
16,74.32273508693899,-0.1344955563545227,-0.11202508211135864,0.0754241943359375,141.23859949773856,145.9420072257219
17,75.15361814082925,-0.13438129425048828,-0.11180251836776733,0.07529228925704956,140.91958088985814,145.9530254282392
18,77.17250379354307,-0.13437864184379578,-0.11164876818656921,0.07655215263366699,140.61766421083607,145.8241479275604
19,80.28571658527025,-0.13475298881530762,-0.11164355278015137,0.07881540060043335,140.57185060393866,145.77829258853083
20,80.42052533364901,-0.13507387042045593,-0.11030223965644836,0.0796850323677063,140.66905071122085,145.80167194762245
21,81.43459551592346,-0.13514867424964905,-0.11009654402732849,0.08030498027801514,140.75002313266577,145.8678162413346
22,82.18528914882071,-0.13504943251609802,-0.10989817976951599,0.08064782619476318,140.73784741012153,145.801516562791
23,82.7519237458349,-0.13495749235153198,-0.10935068130493164,0.08034563064575195,140.76741795791483,145.83720055864273
24,83.03249035374712,-0.13527962565422058,-0.1093350350856781,0.08001530170440674,140.7203267316273,145.83515286183177
25,82.94996243876804,-0.13586154580116272,-0.10932788252830505,0.08010339736938477,140.6036977333005,145.86015860221082
26,82.88223625239155,-0.13669461011886597,-0.11009770631790161,0.08013355731964111,140.70731127282625,145.95467011527955
27,82.74005508074914,-0.13699659705162048,-0.11040857434272766,0.08016961812973022,140.70481212804606,145.90902383192892
28,82.67304656270508,-0.13699668645858765,-0.11020058393478394,0.08016318082809448,140.67489622920505,145.8659917707083
29,82.60389581996324,-0.13695356249809265,-0.11022385954856873,0.08006793260574341,140.6689093717162,145.77521128748668
30,82.4145310240826,-0.13635864853858948,-0.11016818881034851,0.07974594831466675,140.59706785018648,145.66815192050245
31,82.17512915989045,-0.1362837553024292,-0.11023682355880737,0.07915979623794556,140.64243315959624,145.67673599923575
32,81.95555406186094,-0.13623711466789246,-0.11053720116615295,0.0789453387260437,140.6018193156998,145.5573151185538
33,82.1137857863978,-0.13623201847076416,-0.11052751541137695,0.07814764976501465,140.69899576916222,145.58209740192882
34,81.60351207203773,-0.13778039813041687,-0.11211946606636047,0.07737916707992554,140.94750688237508,145.62892670190632
35,82.04889043602918,-0.13744282722473145,-0.11160868406295776,0.07621157169342041,140.9790634485906,145.5275517701495
36,82.27619392399367,-0.13727083802223206,-0.1112881600856781,0.07487601041793823,140.9759090705161,145.45017444318916
37,82.35133591236003,-0.13738688826560974,-0.11148664355278015,0.07352286577224731,141.05532267697325,145.44506602229504
38,82.17443167436795,-0.1374480128288269,-0.11146503686904907,0.07334864139556885,141.09380506100254,145.44176976559027
39,81.51509049740044,-0.13769260048866272,-0.11184331774711609,0.07317918539047241,141.17190363149012,145.51271413950192
40,80.91344799042055,-0.13785895705223083,-0.11464431881904602,0.07340312004089355,141.20385752323958,145.5458472272712
41,80.40585442763917,-0.13818058371543884,-0.11640587449073792,0.07434964179992676,141.2734786821486,145.60712716857972
42,79.97340362267873,-0.13857689499855042,-0.11845937371253967,0.07599109411239624,141.3367175582283,145.6467988276795
43,79.41728496453808,-0.1389763057231903,-0.12037983536720276,0.07690906524658203,141.40475722531778,145.64732442333096
44,78.74047149163057,-0.14043593406677246,-0.12066298723220825,0.07822686433792114,141.57712132617274,145.76533966317825
