frame,body_angle,hip_shoulder_vertical_diff,hip_ankle_vertical_diff,head_position_ratio,shoulder_elbow_angle,wrist_shoulder_hip_angle
0,32.378889522022526,-0.16137120127677917,-0.08933034539222717,0.02937924861907959,158.0098533095284,172.8596367786287
1,29.289738115009143,-0.17248111963272095,-0.10130012035369873,0.018889546394348145,159.3016795231813,174.75975218018257
2,27.798523477825327,-0.1758965253829956,-0.10578399896621704,0.01732271909713745,159.70364437590123,175.5970104974371
3,27.432919234397595,-0.1782219409942627,-0.10766422748565674,0.018033981323242188,160.12458075891487,175.8913330013739
4,27.380531094986797,-0.1815018355846405,-0.11112949252128601,0.018544316291809082,160.49821315527083,176.16560217651377
5,27.40527982125559,-0.1820620596408844,-0.11094650626182556,0.01945728063583374,160.63858174929294,176.10669469078115
6,27.52061259578584,-0.18218782544136047,-0.11031016707420349,0.019962072372436523,160.66704456315216,176.00177101034564
7,27.45336490365191,-0.1824844479560852,-0.10986000299453735,0.02006709575653076,160.59962599157507,175.9730985663557
8,27.429489015300824,-0.1827799379825592,-0.10988089442253113,0.02010256052017212,160.6411552854288,176.44944564956734
9,27.47017923019182,-0.1827603578567505,-0.11002475023269653,0.01954793930053711,160.72410494827523,176.25084608619122
10,27.52416516515741,-0.18247053027153015,-0.11024704575538635,0.01948726177215576,160.8190688195725,176.1809098629237
11,27.506104846023124,-0.18266230821609497,-0.11040294170379639,0.019176125526428223,160.87304249490978,176.0059629473001
12,27.49920189864583,-0.18252995610237122,-0.1103413999080658,0.018993020057678223,160.8782380170853,175.83747463940915
13,27.496949590288345,-0.18259692192077637,-0.11042261123657227,0.018941521644592285,160.92599252781977,175.79412863824152
14,27.861223646163204,-0.1827848255634308,-0.1090678870677948,0.018961608409881592,160.95053793619638,175.81290313255153
15,28.079798069026868,-0.18280968070030212,-0.10865768790245056,0.018759727478027344,160.9563239344343,175.80802488759446
16,28.335169465452157,-0.18297961354255676,-0.10835739970207214,0.018684208393096924,160.99083325135373,175.851637502603
17,28.59898320727216,-0.18280652165412903,-0.10804340243339539,0.01817452907562256,160.99014292954115,175.77770869023797
18,28.81802940783938,-0.18266484141349792,-0.10771402716636658,0.018115758895874023,161.0338742785907,175.76285232871234
19,29.142347245444256,-0.18262887001037598,-0.10720902681350708,0.018002867698669434,161.09599982631818,175.78542426302656
20,29.362136152545883,-0.18261012434959412,-0.10688820481300354,0.01804029941558838,161.12183460388823,175.79265869544375
21,29.548798545468514,-0.1828221082687378,-0.10627055168151855,0.01795828342437744,161.1647630295292,175.80005595023502
22,29.44463240887253,-0.18301644921302795,-0.10653558373451233,0.01782858371734619,161.19486445517055,175.7133586092218
23,29.293999343899632,-0.1830616295337677,-0.10688748955726624,0.017789065837860107,161.21655086137278,175.62451641158066
24,29.086455306927434,-0.18302485346794128,-0.10731056332588196,0.017712533473968506,161.22155200954643,175.55759165988223
25,29.247324284342536,-0.18232977390289307,-0.10634857416152954,0.017182528972625732,161.23210589810085,175.53155721962145
26,29.659743089527655,-0.18157052993774414,-0.1043274998664856,0.01643592119216919,161.2202296641632,175.46741915954934
27,29.89433474896714,-0.18074515461921692,-0.10304966568946838,0.016572892665863037,161.1614426309562,175.39157949594718
28,30.000378333707523,-0.18121939897537231,-0.10272383689880371,0.017143964767456055,161.2440574471937,175.50063686914865
29,30.070107260395144,-0.18096214532852173,-0.10180187225341797,0.016689956188201904,161.35369324624597,175.61812439669404
30,30.086170647605226,-0.18097171187400818,-0.10109207034111023,0.016199350357055664,161.47654311106254,175.76206372028827
31,30.1331036334079,-0.18056350946426392,-0.10013699531555176,0.015558421611785889,161.57158815615455,175.87910773104406
32,30.00940455464585,-0.18066376447677612,-0.10006320476531982,0.015169322490692139,161.6059328515764,175.92622734080683
33,29.87471004227579,-0.18044573068618774,-0.09991347789764404,0.015018582344055176,161.72047261022695,176.0192337388118
34,29.79010668970616,-0.1804482340812683,-0.0999915599822998,0.014945507049560547,161.86125698004383,176.15597254636543
35,29.49095293053291,-0.1805090308189392,-0.10121297836303711,0.014952540397644043,161.867655046572,176.18827791234452
36,29.31250963752918,-0.18079879879951477,-0.10185429453849792,0.014950811862945557,161.9411359477862,176.1358255753582
37,29.259754402330454,-0.17994973063468933,-0.10243752598762512,0.01540464162826538,161.86955929208887,176.01861586937866
38,29.13218823585657,-0.179867684841156,-0.10268163681030273,0.015485167503356934,161.79136247741863,175.99206466501303
39,28.943607287591284,-0.18055641651153564,-0.10338932275772095,0.015441060066223145,161.82050945788816,176.0699609730385
40,29.22630263365155,-0.18058183789253235,-0.10257896780967712,0.015321671962738037,161.83514826269686,176.10085895005435
